Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1671519796727, 136555, 175, 429, 884
1671519796740, 136568, 176, 425, 868
1671519796753, 136581, 171, 420, 845
1671519796765, 136594, 181, 433, 835
1671519796779, 136607, 183, 420, 822
1671519796792, 136620, 185, 415, 817
1671519796805, 136633, 188, 411, 838
1671519796818, 136646, 198, 415, 864
1671519796831, 136659, 207, 417, 887
1671519796844, 136672, 213, 406, 882
1671519796857, 136685, 224, 396, 861
1671519796870, 136698, 230, 389, 843
1671519796883, 136711, 236, 387, 812
1671519796896, 136724, 238, 400, 816
1671519796908, 136737, 249, 414, 825
1671519796922, 136750, 253, 418, 829
1671519796935, 136763, 242, 411, 846
1671519796948, 136776, 235, 410, 853
1671519796961, 136789, 229, 424, 854
1671519796974, 136802, 221, 429, 850
1671519796987, 136815, 203, 421, 851
1671519797000, 136828, 198, 432, 843
1671519797013, 136841, 201, 445, 861
1671519797026, 136854, 200, 454, 875
1671519797039, 136867, 202, 452, 871
1671519797052, 136880, 190, 449, 866
1671519797065, 136893, 189, 467, 882
1671519797078, 136906, 193, 496, 915
1671519797091, 136919, 219, 551, 977
1671519797104, 136932, 258, 622, 1076
1671519797117, 136945, 286, 689, 1146
1671519797130, 136958, 239, 701, 1204
1671519797143, 136971, 184, 698, 1261
1671519797156, 136984, 145, 787, 1341
1671519797169, 136997, 135, 882, 1378
1671519797183, 137010, 126, 957, 1353
1671519797196, 137023, 102, 970, 1292
1671519797209, 137036, 63, 971, 1263
1671519797222, 137049, 16, 966, 1259
1671519797235, 137062, -12, 1014, 1303
1671519797248, 137075, -14, 1115, 1328
1671519797261, 137088, -66, 1190, 1346
1671519797274, 137101, -118, 1213, 1307
1671519797287, 137114, -132, 1191, 1259
1671519797300, 137127, -120, 1186, 1244
1671519797313, 137140, -143, 1110, 1260
1671519797326, 137153, -119, 1041, 1225
1671519797339, 137166, -63, 940, 1111
1671519797351, 137179, 11, 766, 917
1671519797364, 137192, 27, 498, 686
1671519797377, 137205, 7, 459, 620
1671519797390, 137218, 55, 442, 523
1671519797403, 137231, 24, 353, 449
1671519797416, 137244, 27, 288, 345
1671519797429, 137257, 19, 93, 272
1671519797442, 137270, 56, -79, 279
1671519797456, 137283, 123, -180, 357
1671519797468, 137296, 160, -309, 323
1671519797482, 137309, 165, -421, 167
1671519797495, 137322, 142, -426, 46
1671519797507, 137335, 182, -279, 43
1671519797521, 137348, 172, -151, 115
1671519797534, 137361, 166, -27, 188
1671519797546, 137374, 165, 62, 228
1671519797559, 137387, 163, 123, 251
1671519797573, 137400, 189, 153, 235
1671519797586, 137413, 204, 135, 189
1671519797598, 137426, 236, 138, 141
1671519797612, 137439, 238, 152, 142
1671519797624, 137452, 211, 81, 89
1671519797637, 137465, 224, 158, 111
1671519797651, 137478, 216, 193, 151
1671519797664, 137491, 192, 236, 208
1671519797675, 137504, 205, 282, 243
1671519797689, 137517, 196, 257, 201
1671519797703, 137530, 253, 276, 141
1671519797716, 137543, 251, 260, 128
1671519797729, 137556, 252, 222, 120
1671519797742, 137569, 205, 171, 150
1671519797754, 137582, 183, 200, 207
1671519797767, 137595, 215, 259, 337
1671519797780, 137608, 248, 271, 441
1671519797794, 137621, 294, 324, 439
1671519797807, 137634, 259, 257, 319
1671519797820, 137647, 159, 156, 255
1671519797832, 137660, 62, 258, 489
1671519797845, 137673, 27, 538, 840
1671519797859, 137686, 10, 871, 1243
1671519797872, 137699, 141, 1165, 1422
1671519797885, 137712, 192, 1067, 1110
1671519797897, 137725, 74, 614, 728
1671519797910, 137738, 39, 460, 718
1671519797924, 137751, -22, 634, 1114
1671519797937, 137764, -52, 823, 1565
1671519797950, 137777, -9, 944, 1840
1671519797963, 137790, 47, 1027, 1899
1671519797976, 137803, 59, 1024, 1874
1671519797989, 137816, 86, 1062, 1800
1671519798002, 137829, 58, 1014, 1771
1671519798014, 137842, 60, 927, 1702
1671519798028, 137855, 132, 867, 1504
1671519798041, 137868, 113, 707, 1397
1671519798054, 137881, 178, 643, 1187
1671519798067, 137894, 189, 591, 1032
1671519798080, 137907, 134, 541, 1005
1671519798092, 137920, 130, 580, 1028
1671519798106, 137933, 133, 607, 1044
1671519798119, 137946, 138, 594, 1061
1671519798132, 137959, 137, 552, 1065
1671519798144, 137972, 134, 490, 1018
1671519798156, 137985, 139, 426, 914
1671519798169, 137998, 121, 385, 839
1671519798183, 138011, 112, 375, 789
1671519798195, 138024, 115, 418, 778
1671519798208, 138037, 122, 468, 794
1671519798221, 138050, 125, 486, 801
1671519798234, 138063, 143, 527, 792
1671519798247, 138076, 146, 507, 788
1671519798260, 138089, 165, 489, 780
1671519798273, 138102, 167, 431, 756
1671519798286, 138115, 175, 408, 763
1671519798299, 138128, 164, 408, 825
1671519798312, 138141, 180, 421, 871
1671519798325, 138154, 192, 418, 888
1671519798338, 138167, 200, 407, 895
1671519798351, 138180, 197, 408, 899
1671519798364, 138193, 190, 406, 862
1671519798377, 138206, 177, 401, 859
1671519798390, 138219, 179, 407, 856
1671519798403, 138232, 177, 404, 852
1671519798416, 138245, 186, 431, 848
1671519798429, 138258, 192, 430, 860
1671519798442, 138271, 198, 420, 874
1671519798455, 138284, 208, 417, 860
1671519798468, 138297, 205, 403, 859
1671519798482, 138310, 212, 409, 860
1671519798494, 138323, 198, 409, 864
1671519798507, 138336, 196, 418, 850
1671519798520, 138349, 189, 434, 837
1671519798533, 138362, 189, 454, 839
1671519798546, 138375, 190, 447, 841
1671519798559, 138388, 186, 435, 834
1671519798572, 138401, 187, 422, 832
