Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1671519939085, 278918, 533, 748, 617
1671519939098, 278931, 545, 758, 590
1671519939111, 278944, 552, 770, 553
1671519939124, 278957, 550, 768, 513
1671519939137, 278970, 553, 760, 499
1671519939150, 278983, 583, 766, 508
1671519939163, 278996, 602, 750, 531
1671519939176, 279009, 619, 736, 543
1671519939189, 279022, 640, 738, 553
1671519939202, 279035, 660, 724, 519
1671519939215, 279048, 656, 693, 516
1671519939228, 279061, 662, 668, 503
1671519939241, 279074, 649, 607, 498
1671519939254, 279087, 706, 586, 463
1671519939267, 279100, 695, 558, 541
1671519939280, 279113, 738, 562, 574
1671519939293, 279126, 774, 546, 581
1671519939306, 279139, 797, 531, 563
1671519939319, 279152, 824, 513, 551
1671519939332, 279165, 859, 478, 511
1671519939345, 279178, 887, 408, 470
1671519939358, 279191, 925, 295, 388
1671519939371, 279204, 949, 198, 334
1671519939384, 279217, 954, 122, 305
1671519939396, 279230, 937, 34, 263
1671519939410, 279243, 935, -40, 247
1671519939423, 279256, 911, -131, 224
1671519939436, 279269, 856, -217, 228
1671519939449, 279282, 789, -263, 259
1671519939462, 279295, 702, -257, 318
1671519939475, 279308, 599, -255, 331
1671519939488, 279321, 452, -250, 343
1671519939501, 279334, 319, -202, 302
1671519939514, 279347, 165, -158, 308
1671519939526, 279360, 3, -125, 409
1671519939540, 279373, -144, -76, 536
1671519939553, 279386, -340, -57, 618
1671519939566, 279399, -482, 56, 723
1671519939579, 279412, -588, 103, 650
1671519939592, 279425, -528, 87, 479
1671519939605, 279438, -722, 105, 617
1671519939618, 279451, -803, 397, 983
1671519939631, 279464, -726, 589, 1208
1671519939644, 279477, -743, 625, 1157
1671519939657, 279490, -620, 764, 1155
1671519939670, 279503, -548, 689, 1054
1671519939683, 279516, -534, 604, 1048
1671519939696, 279529, -551, 537, 1227
1671519939709, 279542, -484, 549, 1362
1671519939722, 279555, -397, 610, 1452
1671519939735, 279568, -274, 631, 1331
1671519939748, 279581, -237, 723, 1304
1671519939761, 279594, -205, 809, 1189
1671519939774, 279607, -193, 824, 1065
1671519939787, 279620, -156, 783, 967
1671519939800, 279633, -104, 686, 840
1671519939813, 279646, -26, 597, 757
1671519939825, 279659, 87, 627, 732
1671519939839, 279672, 152, 674, 705
1671519939852, 279685, 154, 610, 649
1671519939865, 279698, 158, 602, 726
1671519939878, 279711, 156, 467, 667
1671519939891, 279724, 150, 354, 670
1671519939904, 279737, 124, 316, 692
1671519939916, 279750, 69, 385, 785
1671519939930, 279763, 49, 515, 937
1671519939943, 279776, -43, 599, 1085
1671519939956, 279789, -172, 660, 1210
1671519939969, 279802, -121, 746, 1355
1671519939982, 279815, -147, 674, 1428
1671519939995, 279828, -190, 486, 1542
1671519940008, 279841, -255, 302, 1613
1671519940021, 279854, -324, 179, 1471
1671519940034, 279867, -365, 82, 1219
1671519940047, 279880, -386, 26, 1025
1671519940060, 279893, -414, 61, 1095
1671519940073, 279906, -355, 146, 1403
1671519940086, 279919, -321, 169, 1664
1671519940099, 279932, -372, 79, 1780
1671519940112, 279945, -338, -11, 1622
1671519940125, 279958, -308, -105, 1475
1671519940138, 279971, -241, -136, 1361
1671519940151, 279984, -208, -159, 1321
1671519940164, 279997, -189, -166, 1403
1671519940177, 280010, -201, -115, 1489
1671519940190, 280023, -160, 27, 1578
1671519940203, 280036, -79, 113, 1566
1671519940216, 280049, -62, 92, 1571
1671519940229, 280062, -57, 52, 1569
1671519940242, 280075, -25, 21, 1531
1671519940254, 280088, 0, 17, 1450
1671519940267, 280101, 71, 97, 1394
1671519940281, 280114, 117, 169, 1375
1671519940294, 280127, 208, 210, 1327
1671519940307, 280140, 264, 229, 1320
1671519940320, 280153, 323, 208, 1285
1671519940333, 280166, 377, 174, 1201
1671519940346, 280179, 418, 182, 1154
1671519940359, 280192, 498, 185, 1093
1671519940372, 280205, 544, 180, 1020
1671519940385, 280218, 628, 125, 887
1671519940397, 280231, 665, 36, 781
1671519940410, 280244, 692, -8, 742
1671519940423, 280257, 747, 30, 711
1671519940436, 280270, 779, 101, 720
1671519940450, 280283, 795, 200, 706
1671519940463, 280296, 765, 258, 680
1671519940476, 280309, 685, 237, 619
1671519940489, 280322, 653, 237, 506
1671519940502, 280335, 668, 251, 405
1671519940515, 280348, 651, 236, 362
1671519940528, 280361, 664, 277, 377
1671519940540, 280374, 663, 305, 402
1671519940554, 280387, 641, 306, 416
1671519940566, 280400, 642, 297, 385
1671519940580, 280413, 639, 266, 345
1671519940593, 280426, 650, 248, 306
1671519940606, 280439, 648, 245, 320
1671519940619, 280452, 668, 268, 295
1671519940632, 280465, 657, 255, 290
1671519940645, 280478, 623, 226, 270
1671519940658, 280491, 569, 171, 261
1671519940671, 280504, 526, 179, 303
1671519940684, 280517, 541, 257, 308
1671519940696, 280530, 513, 273, 391
1671519940710, 280543, 511, 260, 391
1671519940722, 280556, 471, 227, 333
1671519940736, 280569, 441, 191, 240
1671519940748, 280582, 392, 205, 226
1671519940761, 280595, 382, 293, 255
1671519940775, 280608, 361, 371, 309
1671519940787, 280621, 340, 435, 379
1671519940801, 280634, 338, 474, 358
1671519940814, 280647, 301, 457, 296
1671519940827, 280660, 239, 416, 249
1671519940840, 280673, 154, 417, 289
1671519940852, 280686, 143, 493, 365
1671519940866, 280699, 123, 604, 486
1671519940879, 280712, 155, 668, 531
1671519940892, 280725, 176, 690, 491
1671519940905, 280738, 110, 601, 407
1671519940917, 280751, 62, 554, 376
1671519940930, 280764, 31, 565, 359
1671519940944, 280777, -47, 607, 479
1671519940957, 280790, -80, 683, 629
1671519940970, 280803, -72, 819, 735
