Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1671519981047, 320882, 143, 804, 521
1671519981060, 320895, 124, 815, 526
1671519981073, 320908, 123, 827, 526
1671519981086, 320921, 140, 845, 539
1671519981099, 320934, 170, 837, 557
1671519981112, 320947, 196, 840, 569
1671519981125, 320960, 220, 836, 561
1671519981138, 320973, 228, 844, 558
1671519981151, 320986, 233, 861, 564
1671519981164, 320999, 219, 864, 585
1671519981177, 321012, 223, 895, 558
1671519981190, 321025, 206, 927, 538
1671519981203, 321038, 188, 963, 520
1671519981216, 321051, 158, 963, 498
1671519981229, 321064, 133, 961, 482
1671519981242, 321077, 102, 962, 450
1671519981255, 321090, 33, 961, 448
1671519981268, 321103, -30, 976, 449
1671519981281, 321116, -88, 1019, 483
1671519981294, 321129, -134, 1091, 565
1671519981307, 321142, -201, 1164, 670
1671519981320, 321155, -279, 1251, 752
1671519981333, 321168, -361, 1308, 807
1671519981346, 321181, -418, 1326, 804
1671519981359, 321194, -462, 1239, 752
1671519981372, 321207, -507, 1132, 702
1671519981385, 321220, -535, 1040, 650
1671519981398, 321233, -529, 1005, 597
1671519981411, 321246, -533, 998, 558
1671519981424, 321259, -539, 992, 553
1671519981437, 321272, -527, 939, 508
1671519981450, 321285, -497, 862, 417
1671519981463, 321298, -440, 766, 381
1671519981476, 321311, -383, 650, 446
1671519981489, 321324, -344, 535, 506
1671519981502, 321337, -286, 434, 490
1671519981515, 321350, -225, 359, 421
1671519981528, 321363, -156, 321, 364
1671519981541, 321376, -119, 279, 281
1671519981554, 321389, -83, 284, 211
1671519981567, 321402, -47, 325, 170
1671519981580, 321415, -35, 370, 183
1671519981593, 321428, 4, 421, 197
1671519981606, 321441, 20, 421, 191
1671519981619, 321454, 13, 425, 202
1671519981632, 321467, 34, 471, 199
1671519981645, 321480, 57, 509, 202
1671519981658, 321493, 74, 497, 191
1671519981671, 321506, 106, 451, 167
1671519981684, 321519, 151, 390, 146
1671519981697, 321532, 184, 324, 143
1671519981710, 321545, 215, 325, 204
1671519981723, 321558, 236, 353, 315
1671519981736, 321571, 226, 367, 446
1671519981749, 321584, 256, 415, 525
1671519981762, 321597, 284, 423, 486
1671519981775, 321610, 276, 402, 434
1671519981788, 321623, 282, 415, 453
1671519981801, 321636, 304, 452, 548
1671519981814, 321649, 318, 468, 661
1671519981827, 321662, 334, 455, 725
1671519981840, 321675, 297, 400, 762
1671519981853, 321688, 259, 404, 826
1671519981866, 321701, 191, 384, 887
1671519981879, 321714, 118, 427, 982
1671519981892, 321727, 33, 565, 1115
1671519981905, 321740, -78, 742, 1231
1671519981918, 321753, -173, 849, 1229
1671519981931, 321766, -209, 893, 1125
1671519981944, 321779, -216, 890, 1037
1671519981957, 321792, -176, 841, 1006
1671519981970, 321805, -201, 772, 1097
1671519981983, 321818, -245, 686, 1202
1671519981996, 321831, -347, 570, 1250
1671519982009, 321844, -479, 595, 1309
1671519982022, 321857, -563, 656, 1188
1671519982035, 321870, -597, 741, 1065
1671519982048, 321883, -604, 766, 880
1671519982061, 321896, -619, 793, 784
1671519982074, 321909, -583, 799, 758
1671519982087, 321922, -515, 763, 802
1671519982100, 321935, -532, 662, 884
1671519982113, 321948, -549, 588, 929
1671519982126, 321961, -584, 584, 954
1671519982139, 321974, -584, 657, 876
1671519982152, 321987, -601, 671, 927
1671519982165, 322000, -529, 760, 816
1671519982178, 322013, -497, 696, 829
1671519982191, 322026, -518, 575, 871
1671519982204, 322039, -486, 509, 871
1671519982217, 322052, -466, 501, 945
1671519982230, 322065, -464, 492, 921
1671519982243, 322078, -526, 457, 930
1671519982256, 322091, -582, 464, 965
1671519982269, 322104, -551, 550, 975
1671519982282, 322117, -437, 667, 937
1671519982295, 322130, -366, 782, 916
