Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1671519873203, 213034, 243, 542, 806
1671519873216, 213047, 254, 554, 803
1671519873229, 213060, 264, 543, 791
1671519873242, 213073, 266, 525, 782
1671519873255, 213086, 270, 521, 766
1671519873268, 213099, 253, 510, 773
1671519873281, 213112, 240, 531, 796
1671519873294, 213125, 226, 566, 806
1671519873307, 213138, 226, 586, 787
1671519873320, 213151, 223, 587, 773
1671519873333, 213164, 228, 584, 752
1671519873346, 213177, 223, 554, 740
1671519873359, 213190, 194, 543, 763
1671519873372, 213203, 156, 547, 781
1671519873385, 213216, 113, 602, 815
1671519873398, 213229, 64, 711, 897
1671519873411, 213242, 29, 770, 927
1671519873424, 213255, -9, 841, 920
1671519873437, 213268, -55, 780, 850
1671519873450, 213281, -162, 761, 861
1671519873463, 213294, -234, 837, 932
1671519873476, 213307, -274, 965, 1016
1671519873489, 213320, -301, 1055, 1063
1671519873502, 213333, -291, 1099, 1011
1671519873515, 213346, -346, 1070, 979
1671519873528, 213359, -405, 964, 1015
1671519873541, 213372, -374, 928, 1038
1671519873554, 213385, -316, 879, 1014
1671519873567, 213398, -299, 767, 972
1671519873580, 213411, -259, 703, 928
1671519873593, 213424, -216, 577, 865
1671519873606, 213437, -135, 521, 802
1671519873619, 213450, -97, 435, 802
1671519873632, 213463, -15, 369, 810
1671519873645, 213476, 34, 199, 857
1671519873658, 213489, 81, -10, 740
1671519873671, 213502, 257, -107, 598
1671519873684, 213515, 311, -191, 625
1671519873697, 213528, 362, -245, 691
1671519873710, 213541, 431, -160, 803
1671519873723, 213554, 416, -174, 922
1671519873736, 213567, 448, -301, 880
1671519873749, 213580, 556, -511, 708
1671519873762, 213593, 623, -833, 525
1671519873775, 213606, 767, -920, 358
1671519873788, 213619, 812, -886, 362
1671519873801, 213632, 827, -844, 499
1671519873814, 213645, 845, -780, 615
1671519873827, 213658, 904, -813, 599
1671519873840, 213671, 946, -847, 558
1671519873853, 213684, 989, -838, 489
1671519873866, 213697, 990, -766, 457
1671519873879, 213710, 964, -724, 488
1671519873892, 213723, 924, -627, 510
1671519873905, 213736, 910, -555, 518
1671519873918, 213749, 907, -484, 529
1671519873931, 213762, 913, -395, 523
1671519873944, 213775, 880, -394, 536
1671519873957, 213788, 895, -413, 516
1671519873970, 213801, 942, -455, 457
1671519873983, 213814, 988, -498, 384
1671519873996, 213827, 968, -533, 414
1671519874009, 213840, 954, -480, 509
1671519874022, 213853, 925, -508, 508
1671519874035, 213866, 922, -478, 541
1671519874048, 213879, 886, -406, 599
1671519874061, 213892, 858, -421, 570
1671519874074, 213905, 907, -455, 472
1671519874087, 213918, 918, -470, 430
1671519874100, 213931, 883, -441, 495
1671519874113, 213944, 803, -398, 596
1671519874126, 213957, 742, -278, 643
1671519874139, 213970, 739, -198, 568
1671519874152, 213983, 750, -182, 471
1671519874165, 213996, 798, -187, 360
1671519874178, 214009, 860, -254, 260
1671519874191, 214022, 774, -363, 360
1671519874204, 214035, 681, -312, 542
1671519874217, 214048, 593, -179, 718
1671519874230, 214061, 555, -15, 887
1671519874243, 214074, 546, 71, 878
1671519874256, 214087, 531, 39, 749
1671519874269, 214100, 565, 8, 592
1671519874282, 214113, 501, -52, 567
1671519874295, 214126, 411, -40, 629
1671519874308, 214139, 356, 68, 687
1671519874321, 214152, 284, 198, 867
1671519874334, 214165, 232, 344, 907
1671519874347, 214178, 192, 417, 983
1671519874360, 214191, 116, 491, 1001
1671519874373, 214204, 135, 510, 860
1671519874386, 214217, 110, 553, 875
1671519874399, 214230, 57, 594, 882
1671519874412, 214243, 17, 599, 885
1671519874425, 214256, -22, 638, 939
1671519874438, 214269, -33, 701, 986
1671519874451, 214282, -30, 728, 986
1671519874464, 214295, -32, 678, 951
1671519874477, 214308, -72, 642, 943
1671519874490, 214321, -84, 644, 923
1671519874503, 214334, -109, 674, 928
1671519874516, 214347, -71, 748, 891
1671519874529, 214360, -72, 756, 945
1671519874542, 214373, -73, 790, 995
1671519874555, 214386, -20, 737, 866
1671519874568, 214399, -10, 669, 822
1671519874581, 214412, -5, 644, 812
1671519874594, 214425, 14, 662, 856
1671519874607, 214438, 29, 670, 868
1671519874620, 214451, 58, 667, 867
1671519874633, 214464, 130, 675, 772
1671519874646, 214477, 117, 647, 843
1671519874659, 214490, 121, 619, 819
1671519874672, 214503, 166, 612, 781
1671519874685, 214516, 171, 592, 763
1671519874698, 214529, 182, 571, 746
1671519874711, 214542, 200, 564, 750
1671519874724, 214555, 226, 564, 771
1671519874737, 214568, 245, 570, 795
1671519874750, 214581, 260, 571, 799
1671519874763, 214594, 260, 554, 775
1671519874776, 214607, 255, 536, 747
1671519874789, 214620, 268, 537, 738
1671519874802, 214633, 276, 558, 728
1671519874815, 214646, 271, 566, 747
1671519874828, 214659, 268, 566, 758
1671519874841, 214672, 280, 565, 760
