Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1671519967190, 307024, 71, 776, 592
1671519967204, 307037, 37, 744, 609
1671519967216, 307050, 23, 749, 633
1671519967230, 307063, 50, 792, 664
1671519967242, 307076, 40, 836, 728
1671519967256, 307089, 50, 848, 757
1671519967268, 307102, 55, 850, 735
1671519967281, 307115, 40, 825, 712
1671519967294, 307128, 18, 787, 687
1671519967307, 307141, 18, 780, 667
1671519967321, 307154, 22, 782, 687
1671519967333, 307167, 24, 783, 689
1671519967346, 307180, 35, 790, 669
1671519967359, 307193, 12, 785, 633
1671519967372, 307206, -48, 773, 621
1671519967385, 307219, -130, 842, 668
1671519967398, 307232, -173, 964, 745
1671519967412, 307245, -189, 1033, 767
1671519967424, 307258, -203, 1021, 712
1671519967438, 307271, -214, 984, 655
1671519967450, 307284, -261, 924, 645
1671519967463, 307297, -309, 892, 678
1671519967476, 307310, -342, 988, 782
1671519967489, 307323, -336, 1102, 884
1671519967503, 307336, -329, 1109, 908
1671519967515, 307349, -332, 1056, 870
1671519967529, 307362, -334, 960, 765
1671519967540, 307375, -378, 897, 728
1671519967554, 307388, -402, 903, 692
1671519967567, 307401, -433, 926, 672
1671519967580, 307414, -472, 942, 644
1671519967592, 307427, -492, 934, 629
1671519967606, 307440, -502, 876, 612
1671519967619, 307453, -508, 792, 594
1671519967632, 307466, -478, 684, 558
1671519967645, 307479, -448, 596, 502
1671519967658, 307492, -403, 531, 426
1671519967671, 307505, -377, 492, 360
1671519967684, 307518, -323, 456, 285
1671519967697, 307531, -271, 405, 243
1671519967710, 307544, -221, 348, 264
1671519967722, 307557, -177, 292, 296
1671519967735, 307570, -110, 250, 294
1671519967749, 307583, -56, 189, 248
1671519967761, 307596, -9, 140, 158
1671519967774, 307609, 27, 110, 89
1671519967787, 307622, 73, 122, 99
1671519967801, 307635, 122, 163, 183
1671519967813, 307648, 188, 187, 260
1671519967827, 307661, 194, 142, 278
1671519967840, 307674, 202, 122, 242
1671519967853, 307687, 203, 149, 198
1671519967866, 307700, 233, 169, 200
1671519967879, 307713, 270, 142, 269
1671519967892, 307726, 344, 181, 350
1671519967905, 307739, 378, 220, 507
1671519967918, 307752, 404, 250, 613
1671519967931, 307765, 422, 256, 641
1671519967944, 307778, 438, 232, 627
1671519967957, 307791, 407, 207, 675
1671519967970, 307804, 377, 228, 871
1671519967983, 307817, 320, 273, 1080
1671519967996, 307830, 278, 322, 1191
1671519968009, 307843, 224, 342, 1208
1671519968022, 307856, 197, 385, 1150
1671519968035, 307869, 176, 433, 1133
1671519968048, 307882, 156, 519, 1243
1671519968061, 307895, 129, 595, 1455
1671519968074, 307908, 60, 513, 1459
1671519968086, 307921, 5, 400, 1329
1671519968100, 307934, -65, 349, 1155
1671519968113, 307947, -89, 396, 1213
1671519968126, 307960, -147, 396, 1262
1671519968139, 307973, -201, 372, 1322
1671519968152, 307986, -237, 389, 1381
1671519968165, 307999, -252, 396, 1301
1671519968178, 308012, -297, 399, 1385
1671519968191, 308025, -317, 507, 1484
1671519968204, 308038, -325, 541, 1446
1671519968217, 308051, -306, 521, 1242
1671519968230, 308064, -347, 413, 1068
1671519968243, 308077, -430, 300, 1011
1671519968256, 308090, -445, 197, 1028
1671519968269, 308103, -533, 118, 950
1671519968282, 308116, -588, 219, 816
1671519968295, 308129, -587, 392, 963
1671519968308, 308142, -688, 508, 1069
1671519968321, 308155, -709, 672, 1155
1671519968334, 308168, -616, 860, 1113
1671519968347, 308181, -535, 888, 990
1671519968360, 308194, -581, 654, 917
1671519968373, 308207, -587, 540, 961
1671519968386, 308220, -514, 540, 1004
1671519968399, 308233, -421, 562, 1110
1671519968412, 308246, -400, 585, 1193
1671519968425, 308259, -383, 636, 1265
1671519968438, 308272, -336, 603, 1210
1671519968451, 308285, -398, 540, 1200
1671519968464, 308298, -409, 505, 1225
1671519968477, 308311, -360, 452, 1266
1671519968490, 308324, -264, 413, 1195
1671519968503, 308337, -223, 364, 1098
1671519968516, 308350, -355, 183, 1027
1671519968529, 308363, -502, 97, 1054
1671519968542, 308376, -561, 217, 1129
1671519968555, 308389, -461, 490, 1214
1671519968568, 308402, -344, 651, 1205
1671519968581, 308415, -256, 768, 1204
1671519968594, 308428, -292, 644, 1108
1671519968607, 308441, -460, 381, 1048
1671519968620, 308454, -524, 121, 941
1671519968633, 308467, -433, 157, 880
1671519968646, 308480, -343, 355, 999
1671519968659, 308493, -245, 532, 1182
1671519968672, 308506, -177, 646, 1176
1671519968685, 308519, -262, 600, 1041
1671519968698, 308532, -334, 553, 905
1671519968711, 308545, -331, 516, 760
1671519968724, 308558, -387, 662, 846
1671519968737, 308571, -311, 636, 832
1671519968750, 308584, -177, 600, 738
1671519968763, 308597, -277, 599, 809
1671519968776, 308610, -347, 484, 715
1671519968789, 308623, -312, 504, 584
1671519968802, 308636, -304, 507, 564
1671519968815, 308649, -250, 420, 291
1671519968828, 308662, -205, 508, 396
1671519968841, 308675, -300, 505, 383
1671519968854, 308688, -173, 685, 434
1671519968867, 308701, -113, 770, 693
1671519968880, 308714, -40, 638, 702
1671519968893, 308727, -31, 480, 573
1671519968905, 308740, 9, 341, 482
1671519968918, 308753, 38, 326, 441
1671519968931, 308766, 4, 319, 343
1671519968944, 308779, 26, 528, 501
1671519968957, 308792, 20, 749, 647
1671519968970, 308805, 11, 795, 666
1671519968984, 308818, -27, 639, 520
1671519968996, 308831, 29, 665, 547
1671519969010, 308844, 106, 755, 609
1671519969023, 308857, 121, 746, 679
1671519969036, 308870, 147, 722, 735
1671519969048, 308883, 155, 653, 682
1671519969062, 308896, 155, 647, 643
1671519969074, 308909, 225, 754, 740
1671519969088, 308922, 295, 772, 804
1671519969101, 308935, 367, 706, 839
1671519969113, 308948, 417, 528, 726
1671519969127, 308961, 476, 419, 634
1671519969140, 308974, 508, 361, 575
1671519969153, 308987, 534, 391, 594
1671519969165, 309000, 527, 399, 559
1671519969178, 309013, 492, 414, 501
1671519969192, 309026, 479, 448, 418
1671519969205, 309039, 466, 510, 329
1671519969217, 309052, 441, 565, 258
1671519969231, 309065, 459, 620, 190
1671519969243, 309078, 411, 673, 208
1671519969257, 309091, 384, 706, 306
1671519969270, 309104, 381, 721, 363
1671519969283, 309117, 387, 717, 388
1671519969296, 309130, 383, 671, 355
1671519969309, 309143, 387, 641, 342
1671519969322, 309156, 384, 648, 374
