Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1671519854665, 194496, 279, 585, 575
1671519854679, 194509, 271, 583, 558
1671519854692, 194522, 271, 581, 558
1671519854705, 194535, 267, 576, 573
1671519854718, 194548, 263, 571, 611
1671519854731, 194561, 269, 577, 644
1671519854744, 194574, 267, 576, 670
1671519854757, 194587, 275, 571, 689
1671519854770, 194600, 277, 565, 703
1671519854783, 194613, 290, 569, 714
1671519854795, 194626, 299, 584, 750
1671519854808, 194639, 296, 589, 779
1671519854822, 194652, 302, 588, 771
1671519854834, 194665, 298, 587, 751
1671519854848, 194678, 285, 571, 723
1671519854861, 194691, 254, 535, 645
1671519854874, 194704, 229, 496, 486
1671519854886, 194717, 237, 484, 311
1671519854899, 194730, 231, 504, 255
1671519854912, 194743, 146, 450, 87
1671519854925, 194756, 64, 470, 42
1671519854938, 194769, 91, 468, 2
1671519854951, 194782, 11, 402, -103
1671519854965, 194795, -44, 326, -220
1671519854977, 194808, 18, 307, -215
1671519854990, 194821, 48, 216, -187
1671519855003, 194834, 33, 126, -1
1671519855016, 194847, 25, 79, 226
1671519855030, 194860, 49, 71, 403
1671519855042, 194873, -48, 40, 434
1671519855055, 194886, -28, 85, 485
1671519855068, 194899, -37, 119, 849
1671519855082, 194912, -176, 130, 1274
1671519855095, 194925, -162, 227, 1638
1671519855108, 194938, -265, -222, 1611
1671519855121, 194951, -405, -341, 1529
1671519855134, 194964, -362, -117, 1489
1671519855147, 194977, -330, -17, 1381
1671519855160, 194990, -345, -96, 1374
1671519855173, 195003, -446, -289, 1497
1671519855186, 195016, -415, -412, 1623
1671519855199, 195029, -407, -584, 1575
1671519855212, 195042, -431, -655, 1500
1671519855225, 195055, -502, -711, 1336
1671519855238, 195068, -560, -686, 1181
1671519855251, 195081, -567, -559, 1264
1671519855264, 195094, -514, -307, 1702
1671519855277, 195107, -586, -307, 1951
1671519855290, 195120, -643, -488, 1915
1671519855303, 195133, -648, -609, 1659
1671519855316, 195146, -570, -504, 1349
1671519855329, 195159, -539, -451, 1041
1671519855342, 195172, -456, -317, 987
1671519855355, 195185, -493, -276, 945
1671519855368, 195198, -507, -296, 967
1671519855381, 195211, -554, -301, 1097
1671519855394, 195224, -596, -224, 1372
1671519855407, 195237, -584, -252, 1499
1671519855420, 195250, -557, -274, 1606
1671519855433, 195263, -512, -254, 1671
1671519855446, 195276, -527, -257, 1662
1671519855459, 195289, -544, -222, 1619
1671519855472, 195302, -553, -129, 1534
1671519855485, 195315, -475, 84, 1460
1671519855498, 195328, -485, 306, 1437
1671519855511, 195341, -423, 503, 1475
1671519855524, 195354, -351, 525, 1471
1671519855537, 195367, -290, 390, 1326
1671519855550, 195380, -232, 199, 1193
1671519855563, 195393, -178, 23, 1070
1671519855576, 195406, -158, -84, 1000
1671519855589, 195419, -145, -128, 924
1671519855601, 195432, -84, -52, 857
1671519855614, 195445, -98, -97, 676
1671519855627, 195458, -109, -2, 556
1671519855640, 195471, -44, 138, 415
1671519855653, 195484, -40, 148, 268
1671519855666, 195497, -28, 137, 107
1671519855679, 195510, 22, 157, 7
1671519855692, 195523, 7, 174, 63
1671519855705, 195536, 26, 181, -22
1671519855718, 195549, 105, 252, -57
1671519855731, 195562, 136, 355, -11
1671519855744, 195575, 199, 448, 102
1671519855757, 195588, 251, 529, 318
1671519855770, 195601, 208, 523, 407
1671519855783, 195614, 210, 489, 384
1671519855796, 195627, 256, 482, 353
1671519855809, 195640, 239, 498, 407
1671519855822, 195653, 259, 496, 430
1671519855835, 195666, 266, 531, 482
1671519855848, 195679, 286, 559, 541
1671519855861, 195692, 293, 547, 604
1671519855874, 195705, 312, 529, 631
1671519855887, 195718, 310, 504, 626
1671519855900, 195731, 305, 514, 622
1671519855913, 195744, 303, 540, 619
1671519855926, 195757, 309, 566, 617
1671519855939, 195770, 313, 584, 640
1671519855952, 195783, 305, 606, 661
1671519855965, 195796, 319, 637, 685
1671519855978, 195809, 335, 645, 697
1671519855991, 195822, 340, 645, 721
1671519856004, 195835, 339, 625, 725
1671519856017, 195848, 353, 601, 720
1671519856030, 195861, 347, 593, 720
1671519856043, 195874, 352, 583, 720
1671519856056, 195887, 341, 578, 732
1671519856069, 195900, 339, 577, 741
1671519856082, 195913, 347, 592, 752
