Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1671519804123, 143952, 186, 502, 853
1671519804136, 143965, 181, 497, 830
1671519804149, 143978, 178, 481, 802
1671519804162, 143991, 177, 490, 803
1671519804175, 144004, 177, 488, 813
1671519804188, 144017, 177, 485, 817
1671519804201, 144030, 171, 486, 821
1671519804214, 144043, 170, 486, 826
1671519804227, 144056, 177, 494, 819
1671519804240, 144069, 175, 493, 815
1671519804253, 144082, 166, 483, 811
1671519804266, 144095, 166, 502, 803
1671519804279, 144108, 169, 502, 797
1671519804292, 144121, 169, 475, 813
1671519804305, 144134, 173, 458, 817
1671519804318, 144147, 178, 449, 836
1671519804331, 144160, 176, 449, 858
1671519804344, 144173, 177, 464, 855
1671519804357, 144186, 177, 464, 830
1671519804370, 144199, 179, 463, 816
1671519804383, 144212, 174, 480, 814
1671519804396, 144225, 157, 475, 831
1671519804409, 144238, 164, 507, 837
1671519804422, 144251, 164, 518, 855
1671519804435, 144264, 164, 528, 864
1671519804448, 144277, 155, 520, 851
1671519804461, 144290, 148, 539, 836
1671519804474, 144303, 147, 586, 874
1671519804487, 144316, 164, 634, 913
1671519804500, 144329, 171, 676, 1006
1671519804513, 144342, 197, 715, 1084
1671519804526, 144355, 190, 728, 1162
1671519804539, 144368, 165, 734, 1272
1671519804552, 144381, 127, 778, 1380
1671519804565, 144394, 100, 823, 1442
1671519804578, 144407, 67, 930, 1508
1671519804591, 144420, 50, 1092, 1513
1671519804604, 144433, 10, 1214, 1498
1671519804617, 144446, -60, 1251, 1444
1671519804631, 144459, -132, 1259, 1434
1671519804644, 144472, -137, 1289, 1403
1671519804657, 144485, -122, 1330, 1370
1671519804670, 144498, -127, 1258, 1312
1671519804683, 144511, -142, 1140, 1234
1671519804695, 144524, -151, 1038, 1159
1671519804708, 144537, -132, 999, 1185
1671519804722, 144550, -115, 1017, 1281
1671519804734, 144563, -13, 1011, 1349
1671519804747, 144576, 35, 897, 1354
1671519804760, 144589, 59, 760, 1244
1671519804773, 144602, 51, 628, 1072
