Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1671519837337, 177167, 275, 528, 776
1671519837350, 177180, 274, 534, 757
1671519837363, 177193, 277, 529, 736
1671519837376, 177206, 265, 530, 743
1671519837389, 177219, 270, 532, 725
1671519837402, 177232, 269, 530, 723
1671519837415, 177245, 271, 521, 718
1671519837428, 177258, 274, 531, 725
1671519837441, 177271, 273, 548, 740
1671519837454, 177284, 264, 547, 736
1671519837467, 177297, 247, 550, 713
1671519837480, 177310, 235, 570, 703
1671519837493, 177323, 239, 606, 706
1671519837506, 177336, 234, 606, 715
1671519837519, 177349, 239, 622, 703
1671519837532, 177362, 247, 616, 687
1671519837545, 177375, 237, 593, 686
1671519837558, 177388, 239, 571, 692
1671519837571, 177401, 247, 574, 704
1671519837584, 177414, 244, 560, 745
1671519837597, 177427, 253, 557, 769
1671519837610, 177440, 259, 557, 772
1671519837623, 177453, 248, 541, 758
1671519837636, 177466, 251, 537, 727
1671519837649, 177479, 253, 539, 695
1671519837662, 177492, 248, 541, 679
1671519837675, 177505, 241, 543, 657
1671519837688, 177518, 224, 525, 614
1671519837701, 177531, 188, 493, 553
1671519837714, 177544, 150, 439, 461
1671519837727, 177557, 107, 384, 340
1671519837740, 177570, 94, 352, 201
1671519837753, 177583, 96, 319, 42
1671519837766, 177596, 43, 246, -145
1671519837779, 177609, 40, 200, -344
1671519837792, 177622, 121, 238, -532
1671519837805, 177635, 73, 239, -642
1671519837818, 177648, 43, 179, -740
1671519837831, 177661, 38, 124, -636
1671519837844, 177674, 69, -50, -599
1671519837857, 177687, 60, -142, -220
1671519837870, 177700, -5, -271, 403
1671519837883, 177713, -118, -375, 583
1671519837896, 177726, -295, -388, 1033
1671519837909, 177739, -121, -222, 1125
1671519837922, 177752, -254, -175, 1579
1671519837935, 177765, -389, -142, 2022
1671519837948, 177778, -362, -17, 1975
1671519837961, 177791, -304, 101, 1776
1671519837974, 177804, -280, -64, 1536
1671519837987, 177817, -311, -348, 1643
1671519838000, 177830, -275, -536, 1898
1671519838013, 177843, -303, -808, 2291
1671519838026, 177856, -342, -1004, 2330
1671519838039, 177869, -377, -1011, 2252
1671519838052, 177882, -452, -861, 2666
1671519838065, 177895, -393, -653, 2426
1671519838078, 177908, -404, -499, 1922
1671519838091, 177921, -332, -350, 1272
1671519838104, 177934, -297, -341, 1064
1671519838117, 177947, -203, -357, 1008
1671519838130, 177960, -123, -389, 949
1671519838143, 177973, -145, -430, 956
1671519838156, 177986, -176, -440, 949
1671519838169, 177999, -200, -340, 1043
1671519838182, 178012, -212, -239, 1214
1671519838195, 178025, -237, -239, 1420
1671519838208, 178038, -273, -297, 1587
1671519838221, 178051, -249, -375, 1595
1671519838234, 178064, -187, -419, 1634
1671519838247, 178077, -181, -434, 1756
1671519838260, 178090, -191, -373, 1803
1671519838273, 178103, -186, -319, 1742
1671519838286, 178116, -212, -231, 1673
1671519838299, 178129, -215, -81, 1664
1671519838312, 178142, -192, 72, 1648
1671519838325, 178155, -139, 163, 1500
1671519838338, 178168, -111, 136, 1305
1671519838351, 178181, -69, 94, 1096
1671519838364, 178194, -65, 80, 942
1671519838377, 178207, -37, 107, 853
1671519838390, 178220, -60, 136, 843
1671519838403, 178233, -25, 154, 766
1671519838416, 178246, -24, 164, 636
1671519838429, 178259, 10, 211, 548
1671519838442, 178272, -8, 164, 436
1671519838455, 178285, -12, 178, 322
1671519838468, 178298, -7, 190, 215
1671519838481, 178311, 8, 177, 94
1671519838494, 178324, 30, 208, 47
1671519838507, 178337, 91, 262, 76
1671519838520, 178350, 121, 316, 152
1671519838533, 178363, 139, 361, 212
1671519838546, 178376, 154, 372, 241
1671519838559, 178389, 195, 415, 312
1671519838572, 178402, 143, 459, 373
1671519838585, 178415, 135, 479, 409
1671519838598, 178428, 157, 520, 412
1671519838611, 178441, 169, 565, 457
1671519838624, 178454, 174, 589, 508
1671519838637, 178467, 179, 604, 558
1671519838650, 178480, 194, 624, 581
1671519838663, 178493, 202, 603, 584
1671519838676, 178506, 196, 573, 590
1671519838689, 178519, 227, 558, 601
1671519838702, 178532, 258, 577, 661
1671519838715, 178545, 273, 585, 715
1671519838728, 178558, 261, 559, 751
1671519838741, 178571, 269, 545, 737
1671519838754, 178584, 264, 530, 685
1671519838767, 178597, 262, 514, 628
1671519838780, 178610, 260, 503, 585
1671519838793, 178623, 264, 519, 594
1671519838806, 178636, 271, 539, 620
1671519838819, 178649, 279, 571, 673
1671519838832, 178662, 278, 583, 679
1671519838845, 178675, 298, 598, 659
1671519838858, 178688, 292, 612, 643
1671519838871, 178701, 282, 621, 635
1671519838884, 178714, 314, 656, 618
1671519838897, 178727, 310, 690, 627
1671519838910, 178740, 320, 690, 634
1671519838923, 178753, 308, 660, 663
1671519838936, 178766, 287, 656, 696
1671519838949, 178779, 303, 676, 717
