Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1671519926241, 266074, 817, 254, 381
1671519926254, 266087, 780, 195, 395
1671519926267, 266100, 751, 165, 392
1671519926280, 266113, 742, 145, 334
1671519926293, 266126, 658, 109, 353
1671519926306, 266139, 644, 69, 293
1671519926319, 266152, 561, -9, 321
1671519926332, 266165, 550, -49, 265
1671519926345, 266178, 452, -115, 68
1671519926358, 266191, 305, -146, 59
1671519926371, 266204, 303, -137, 0
1671519926384, 266217, 255, -147, -100
1671519926397, 266230, 166, -137, -151
1671519926410, 266243, 43, -101, -89
1671519926423, 266256, -21, -16, 6
1671519926436, 266269, -97, 90, 184
1671519926449, 266282, -158, 158, 374
1671519926462, 266295, -240, 159, 480
1671519926475, 266308, -358, 163, 532
1671519926488, 266321, -452, 164, 535
1671519926501, 266334, -542, 222, 558
1671519926514, 266347, -560, 337, 606
1671519926527, 266360, -575, 477, 650
1671519926540, 266373, -598, 547, 672
1671519926553, 266386, -721, 555, 801
1671519926566, 266399, -796, 600, 1003
1671519926579, 266412, -756, 698, 1170
1671519926592, 266425, -606, 792, 1333
1671519926605, 266438, -446, 770, 1236
1671519926618, 266451, -350, 658, 1076
1671519926631, 266464, -359, 518, 975
1671519926644, 266477, -409, 478, 1034
1671519926657, 266490, -424, 548, 1087
1671519926670, 266503, -355, 692, 1091
1671519926683, 266516, -289, 819, 1124
1671519926697, 266529, -255, 855, 1053
1671519926709, 266542, -237, 793, 956
1671519926722, 266555, -218, 749, 922
1671519926735, 266568, -183, 710, 936
1671519926748, 266581, -176, 638, 1023
1671519926761, 266594, -199, 532, 1148
1671519926774, 266607, -152, 518, 1218
1671519926787, 266620, -97, 592, 1244
1671519926800, 266633, -60, 689, 1203
1671519926813, 266646, -88, 807, 1198
1671519926826, 266659, -84, 850, 1142
1671519926839, 266672, -70, 834, 1077
1671519926852, 266685, -100, 715, 1025
1671519926865, 266698, -111, 610, 1137
1671519926878, 266711, -57, 576, 1325
1671519926891, 266724, -62, 430, 1458
1671519926904, 266737, -43, 296, 1479
1671519926917, 266750, -44, 222, 1448
1671519926930, 266763, -22, 289, 1414
1671519926943, 266776, 61, 399, 1403
1671519926958, 266789, 120, 436, 1444
1671519926969, 266802, 160, 349, 1404
1671519926982, 266815, 185, 218, 1350
1671519926995, 266828, 226, 87, 1293
1671519927008, 266841, 249, 23, 1281
1671519927021, 266854, 313, 34, 1264
1671519927034, 266867, 368, 91, 1317
1671519927047, 266880, 470, 192, 1357
1671519927060, 266893, 520, 238, 1377
1671519927073, 266906, 527, 251, 1359
1671519927086, 266919, 541, 279, 1306
1671519927099, 266932, 561, 200, 1137
1671519927112, 266945, 577, 88, 960
1671519927125, 266958, 589, 113, 917
1671519927138, 266971, 609, 245, 972
1671519927151, 266984, 670, 374, 953
1671519927164, 266997, 646, 396, 944
1671519927177, 267010, 645, 401, 905
1671519927190, 267023, 649, 428, 907
1671519927203, 267036, 697, 442, 878
1671519927216, 267049, 746, 373, 795
1671519927229, 267062, 769, 256, 683
1671519927242, 267075, 761, 196, 643
1671519927255, 267088, 786, 253, 663
1671519927268, 267101, 764, 330, 679
1671519927281, 267114, 716, 362, 677
1671519927294, 267127, 735, 359, 588
1671519927307, 267140, 697, 340, 598
1671519927320, 267153, 663, 347, 615
1671519927333, 267166, 641, 396, 651
1671519927346, 267179, 565, 374, 636
1671519927359, 267192, 628, 375, 457
1671519927372, 267205, 603, 346, 384
1671519927385, 267218, 578, 331, 333
1671519927398, 267231, 590, 323, 294
1671519927411, 267244, 574, 304, 335
1671519927424, 267257, 541, 275, 396
1671519927437, 267270, 538, 296, 416
1671519927450, 267283, 544, 306, 403
1671519927463, 267296, 545, 297, 378
1671519927476, 267309, 528, 273, 359
1671519927489, 267322, 495, 263, 363
1671519927502, 267335, 492, 304, 329
1671519927515, 267348, 436, 328, 348
1671519927528, 267361, 390, 377, 356
1671519927541, 267374, 362, 464, 384
1671519927554, 267387, 353, 536, 379
1671519927567, 267400, 350, 557, 340
1671519927580, 267413, 342, 525, 310
1671519927593, 267426, 358, 505, 241
1671519927606, 267439, 293, 462, 265
1671519927619, 267452, 224, 434, 341
1671519927632, 267465, 210, 498, 420
1671519927645, 267478, 247, 614, 473
1671519927658, 267491, 274, 626, 516
1671519927671, 267504, 302, 536, 448
1671519927684, 267517, 272, 438, 345
1671519927697, 267530, 244, 335, 231
1671519927710, 267543, 158, 272, 189
1671519927723, 267556, 71, 304, 289
1671519927736, 267569, 50, 451, 451
1671519927749, 267582, 77, 587, 548
1671519927762, 267595, 39, 592, 554
1671519927775, 267608, -69, 534, 557
1671519927788, 267621, -145, 579, 554
1671519927801, 267634, -179, 664, 611
1671519927814, 267647, -187, 720, 638
1671519927828, 267660, -141, 738, 589
1671519927841, 267673, -166, 698, 548
1671519927854, 267686, -180, 710, 523
1671519927867, 267699, -222, 765, 596
1671519927880, 267712, -260, 867, 719
1671519927893, 267725, -236, 940, 824
1671519927906, 267738, -216, 1008, 948
1671519927918, 267751, -150, 1028, 862
1671519927932, 267764, -168, 968, 758
1671519927944, 267777, -169, 947, 714
1671519927958, 267790, -172, 959, 762
1671519927971, 267803, -146, 998, 825
1671519927983, 267816, -109, 1042, 865
1671519927997, 267829, -69, 1049, 851
