Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1671519811105, 150933, 79, 490, 904
1671519811117, 150946, 86, 469, 886
1671519811130, 150959, 105, 484, 874
1671519811143, 150972, 108, 485, 901
1671519811156, 150985, 89, 471, 914
1671519811169, 150998, 69, 480, 932
1671519811183, 151011, 62, 522, 951
1671519811195, 151024, 52, 560, 995
1671519811208, 151037, 63, 596, 1004
1671519811221, 151050, 78, 599, 1037
1671519811234, 151063, 100, 600, 1097
1671519811247, 151076, 103, 578, 1107
1671519811261, 151089, 82, 562, 1091
1671519811273, 151102, 35, 537, 1062
1671519811286, 151115, 9, 554, 1051
1671519811299, 151128, -4, 653, 1082
1671519811312, 151141, 16, 718, 1099
1671519811325, 151154, 0, 754, 1120
1671519811338, 151167, -49, 718, 1091
1671519811351, 151180, -93, 683, 1038
1671519811364, 151193, -125, 715, 1067
1671519811377, 151206, -162, 760, 1145
1671519811390, 151219, -226, 982, 1292
1671519811404, 151232, -172, 1204, 1401
1671519811417, 151245, -205, 1295, 1480
1671519811430, 151258, -216, 1261, 1496
1671519811443, 151271, -235, 1085, 1431
1671519811456, 151284, -244, 984, 1384
1671519811468, 151297, -225, 931, 1369
1671519811481, 151310, -204, 858, 1289
1671519811494, 151323, -271, 731, 1263
1671519811508, 151336, -256, 808, 1363
1671519811520, 151349, -189, 857, 1489
1671519811533, 151362, -103, 871, 1487
1671519811547, 151375, -39, 777, 1459
1671519811559, 151388, -47, 590, 1404
1671519811572, 151401, 47, 482, 1267
1671519811585, 151414, 62, 378, 1057
1671519811598, 151427, -54, 120, 860
1671519811611, 151440, -108, -64, 526
1671519811624, 151453, -94, -151, 261
1671519811637, 151466, -42, -135, 106
1671519811650, 151479, -12, -166, 64
1671519811663, 151492, 15, -324, -18
1671519811677, 151505, -19, -370, 15
1671519811689, 151518, -40, -374, 186
1671519811702, 151531, 2, -365, 70
1671519811716, 151544, 118, -284, 32
1671519811728, 151557, 151, -208, -3
1671519811741, 151570, 176, -219, -122
1671519811754, 151583, 210, -192, -199
1671519811767, 151596, 260, -99, -181
1671519811781, 151609, 271, -27, -85
1671519811793, 151622, 211, -8, -56
1671519811806, 151635, 217, 71, -89
1671519811819, 151648, 243, 188, -111
1671519811832, 151661, 245, 255, -91
1671519811845, 151674, 240, 286, -124
1671519811859, 151687, 261, 337, -152
1671519811872, 151700, 294, 387, -146
1671519811884, 151713, 275, 373, -122
1671519811898, 151726, 241, 287, -87
1671519811910, 151739, 225, 235, -58
1671519811924, 151752, 260, 230, -23
1671519811936, 151765, 259, 235, 7
1671519811950, 151778, 266, 250, 35
1671519811962, 151791, 287, 310, 60
1671519811975, 151804, 252, 311, 38
1671519811989, 151817, 124, 308, 140
1671519812001, 151830, 27, 345, 302
1671519812015, 151843, 60, 436, 403
1671519812027, 151856, 93, 467, 475
1671519812040, 151869, 120, 421, 529
1671519812053, 151882, 49, 318, 647
1671519812067, 151895, -29, 269, 756
1671519812080, 151908, -4, 344, 953
1671519812092, 151921, 76, 512, 1272
1671519812105, 151934, 141, 690, 1524
1671519812119, 151947, 229, 795, 1557
1671519812131, 151960, 208, 862, 1633
1671519812145, 151973, 154, 959, 1694
1671519812158, 151986, 153, 1097, 1710
1671519812170, 151999, 155, 1250, 1697
1671519812184, 152012, 243, 1406, 1575
1671519812197, 152025, 300, 1443, 1386
1671519812210, 152038, 233, 1274, 1270
1671519812223, 152051, 232, 1200, 1201
1671519812236, 152064, 219, 1172, 1156
1671519812249, 152077, 174, 1094, 1097
1671519812262, 152090, 120, 984, 1043
1671519812275, 152103, 167, 889, 1025
1671519812287, 152116, 222, 903, 973
1671519812300, 152129, 260, 860, 875
1671519812313, 152142, 258, 714, 778
1671519812326, 152155, 253, 596, 760
1671519812339, 152168, 207, 552, 834
1671519812352, 152181, 167, 566, 859
1671519812366, 152194, 114, 627, 874
1671519812379, 152207, 90, 677, 884
1671519812391, 152220, 55, 732, 929
1671519812404, 152233, 78, 803, 913
1671519812417, 152246, 58, 794, 943
1671519812430, 152259, 79, 770, 990
1671519812443, 152272, 118, 712, 955
1671519812456, 152285, 138, 580, 898
1671519812469, 152298, 128, 473, 875
1671519812482, 152311, 130, 457, 853
1671519812495, 152324, 148, 518, 883
1671519812508, 152337, 163, 576, 913
1671519812521, 152350, 183, 599, 900
1671519812534, 152363, 178, 593, 887
1671519812547, 152376, 181, 555, 863
1671519812561, 152389, 185, 504, 837
1671519812573, 152402, 176, 466, 827
1671519812586, 152415, 174, 481, 834
1671519812599, 152428, 200, 523, 835
1671519812612, 152441, 188, 553, 847
1671519812625, 152454, 200, 584, 844
1671519812638, 152467, 193, 570, 815
1671519812651, 152480, 192, 530, 775
1671519812664, 152493, 197, 511, 761
1671519812677, 152506, 202, 511, 757
1671519812690, 152519, 200, 494, 754
1671519812703, 152532, 195, 498, 734
1671519812716, 152545, 195, 520, 752
1671519812729, 152558, 212, 554, 740
1671519812742, 152571, 191, 569, 729
1671519812755, 152584, 203, 579, 721
1671519812769, 152597, 201, 589, 752
1671519812782, 152610, 212, 584, 755
1671519812794, 152623, 220, 562, 754
1671519812807, 152636, 217, 549, 739
1671519812820, 152649, 206, 539, 729
1671519812833, 152662, 201, 532, 715
1671519812846, 152675, 198, 547, 714
1671519812859, 152688, 196, 553, 717
1671519812872, 152701, 192, 557, 698
1671519812885, 152714, 201, 557, 679
1671519812899, 152727, 199, 556, 670
1671519812911, 152740, 192, 539, 653
