Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1671519906807, 246639, 267, 605, 826
1671519906820, 246652, 296, 635, 825
1671519906833, 246665, 322, 659, 823
1671519906846, 246678, 368, 684, 825
1671519906859, 246691, 386, 685, 812
1671519906872, 246704, 374, 655, 802
1671519906885, 246717, 379, 643, 793
1671519906898, 246730, 404, 652, 774
1671519906911, 246743, 442, 678, 744
1671519906924, 246756, 494, 689, 739
1671519906937, 246769, 514, 645, 755
1671519906950, 246782, 531, 594, 786
1671519906963, 246795, 558, 561, 774
1671519906977, 246808, 582, 541, 759
1671519906989, 246821, 594, 546, 744
1671519907002, 246834, 609, 574, 712
1671519907015, 246847, 614, 605, 643
1671519907028, 246860, 581, 587, 540
1671519907041, 246873, 513, 531, 541
1671519907054, 246886, 554, 532, 491
1671519907067, 246899, 550, 490, 549
1671519907080, 246912, 596, 501, 558
1671519907094, 246925, 649, 579, 548
1671519907106, 246938, 594, 543, 512
1671519907120, 246951, 533, 546, 446
1671519907132, 246964, 495, 579, 378
1671519907145, 246977, 452, 554, 391
1671519907158, 246990, 427, 442, 441
1671519907171, 247003, 416, 234, 550
1671519907184, 247016, 175, 56, 539
1671519907197, 247029, 256, 120, 575
1671519907210, 247042, 232, 264, 500
1671519907224, 247055, 212, 319, 430
1671519907236, 247068, -72, 245, 480
1671519907249, 247081, -120, 208, 574
1671519907263, 247094, -238, 173, 648
1671519907276, 247107, -241, -102, 841
1671519907288, 247120, -290, -226, 945
1671519907302, 247133, -304, -205, 986
1671519907315, 247146, -344, -199, 870
1671519907327, 247159, -384, -71, 888
1671519907340, 247172, -510, 34, 990
1671519907353, 247185, -407, 111, 1079
1671519907367, 247198, -622, 168, 1363
1671519907380, 247211, -581, -22, 1176
1671519907393, 247224, -674, -41, 1279
1671519907406, 247237, -648, 4, 1339
1671519907419, 247250, -648, 73, 1320
1671519907432, 247263, -624, 210, 1280
1671519907445, 247276, -639, 312, 1228
1671519907458, 247289, -686, 404, 1246
1671519907471, 247302, -704, 489, 1259
1671519907484, 247315, -729, 530, 1283
1671519907497, 247328, -658, 538, 1150
1671519907510, 247341, -629, 509, 1095
1671519907523, 247354, -598, 460, 1053
1671519907536, 247367, -573, 405, 1060
1671519907549, 247380, -531, 389, 1108
1671519907562, 247393, -503, 382, 1139
1671519907575, 247406, -506, 384, 1195
1671519907588, 247419, -540, 394, 1217
1671519907601, 247432, -543, 441, 1209
1671519907613, 247445, -514, 502, 1165
1671519907626, 247458, -468, 486, 1079
1671519907639, 247471, -446, 448, 1039
1671519907652, 247484, -412, 376, 965
1671519907665, 247497, -365, 323, 888
1671519907678, 247510, -305, 289, 814
1671519907691, 247523, -289, 232, 766
1671519907704, 247536, -238, 225, 726
1671519907718, 247549, -192, 255, 711
1671519907731, 247562, -143, 323, 745
1671519907744, 247575, -106, 420, 769
1671519907757, 247588, -87, 447, 739
1671519907768, 247601, -59, 385, 633
1671519907781, 247614, -8, 395, 561
1671519907794, 247627, 86, 432, 500
1671519907807, 247640, 143, 426, 465
1671519907821, 247653, 159, 331, 430
1671519907834, 247666, 193, 255, 442
1671519907847, 247679, 309, 271, 501
1671519907860, 247692, 440, 395, 574
1671519907873, 247705, 517, 425, 600
1671519907885, 247718, 508, 318, 546
1671519907899, 247731, 560, 258, 472
1671519907912, 247744, 604, 299, 394
1671519907925, 247757, 651, 319, 465
1671519907938, 247770, 689, 366, 523
1671519907951, 247783, 752, 414, 598
1671519907964, 247796, 778, 461, 661
1671519907977, 247809, 801, 483, 707
1671519907990, 247822, 760, 493, 743
1671519908003, 247835, 748, 489, 731
1671519908016, 247848, 743, 480, 703
1671519908029, 247861, 724, 469, 690
1671519908042, 247874, 717, 503, 715
1671519908055, 247887, 736, 571, 661
1671519908068, 247900, 641, 554, 809
1671519908081, 247913, 640, 555, 792
1671519908094, 247926, 613, 518, 763
1671519908107, 247939, 590, 460, 708
1671519908120, 247952, 566, 458, 690
1671519908133, 247965, 547, 495, 711
1671519908146, 247978, 512, 529, 739
1671519908159, 247991, 460, 551, 771
1671519908172, 248004, 419, 589, 796
1671519908185, 248017, 391, 632, 805
1671519908198, 248030, 359, 617, 795
1671519908211, 248043, 362, 582, 755
1671519908224, 248056, 353, 574, 737
1671519908237, 248069, 339, 535, 720
1671519908250, 248082, 310, 523, 735
1671519908263, 248095, 277, 529, 749
