Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1671519953215, 293049, 530, 682, 710
1671519953228, 293062, 587, 682, 711
1671519953241, 293075, 641, 682, 688
1671519953254, 293088, 649, 677, 766
1671519953267, 293101, 761, 725, 605
1671519953280, 293114, 745, 697, 593
1671519953293, 293127, 731, 629, 608
1671519953306, 293140, 696, 611, 648
1671519953319, 293153, 706, 663, 642
1671519953332, 293166, 721, 700, 616
1671519953345, 293179, 710, 702, 609
1671519953358, 293192, 738, 714, 556
1671519953371, 293205, 724, 678, 531
1671519953384, 293218, 714, 656, 506
1671519953397, 293231, 707, 618, 481
1671519953410, 293244, 734, 604, 477
1671519953423, 293257, 730, 565, 528
1671519953436, 293270, 749, 558, 592
1671519953449, 293283, 783, 571, 624
1671519953462, 293296, 783, 557, 569
1671519953475, 293309, 764, 527, 523
1671519953488, 293322, 762, 505, 429
1671519953501, 293335, 735, 463, 354
1671519953514, 293348, 690, 387, 335
1671519953527, 293361, 703, 320, 294
1671519953540, 293374, 690, 267, 328
1671519953553, 293387, 718, 263, 337
1671519953566, 293400, 738, 290, 341
1671519953579, 293413, 754, 285, 335
1671519953592, 293426, 729, 258, 339
1671519953605, 293439, 686, 193, 346
1671519953618, 293452, 637, 178, 360
1671519953631, 293465, 616, 179, 304
1671519953644, 293478, 555, 168, 248
1671519953657, 293491, 486, 166, 215
1671519953670, 293504, 451, 197, 212
1671519953683, 293517, 450, 205, 193
1671519953696, 293530, 378, 149, 173
1671519953709, 293543, 364, 117, 137
1671519953722, 293556, 338, 49, 128
1671519953735, 293569, 280, -52, 127
1671519953748, 293582, 166, -135, 228
1671519953761, 293595, 96, -128, 426
1671519953774, 293608, 110, -30, 568
1671519953787, 293621, 81, 31, 657
1671519953800, 293634, 15, 71, 616
1671519953813, 293647, -105, 136, 626
1671519953826, 293660, -222, 270, 709
1671519953839, 293673, -377, 455, 844
1671519953852, 293686, -421, 602, 985
1671519953865, 293699, -495, 697, 1127
1671519953878, 293712, -453, 768, 1158
1671519953891, 293725, -422, 773, 1113
1671519953904, 293738, -433, 692, 1056
1671519953917, 293751, -483, 604, 1080
1671519953930, 293764, -488, 586, 1158
1671519953943, 293777, -456, 706, 1213
1671519953956, 293790, -388, 831, 1184
1671519953969, 293803, -326, 878, 1109
1671519953982, 293816, -209, 834, 934
1671519953995, 293829, -178, 645, 818
1671519954008, 293842, -174, 476, 803
1671519954021, 293855, -112, 488, 886
1671519954034, 293868, -68, 596, 935
1671519954047, 293881, -54, 737, 959
1671519954060, 293894, -49, 748, 908
1671519954073, 293907, -128, 735, 956
1671519954086, 293920, -175, 724, 996
1671519954099, 293933, -128, 742, 997
1671519954112, 293946, -92, 688, 988
