Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1671519900437, 240269, 395, 666, 816
1671519900450, 240282, 418, 682, 806
1671519900463, 240295, 422, 695, 789
1671519900476, 240308, 432, 711, 755
1671519900489, 240321, 441, 720, 722
1671519900502, 240334, 425, 701, 692
1671519900515, 240347, 407, 670, 663
1671519900528, 240360, 415, 658, 620
1671519900541, 240373, 430, 675, 578
1671519900554, 240386, 455, 721, 574
1671519900567, 240399, 492, 755, 601
1671519900580, 240412, 501, 729, 668
1671519900593, 240425, 515, 643, 689
1671519900606, 240438, 523, 576, 685
1671519900619, 240451, 528, 537, 690
1671519900632, 240464, 654, 645, 526
1671519900645, 240477, 651, 586, 531
1671519900658, 240490, 680, 636, 525
1671519900671, 240503, 611, 552, 513
1671519900684, 240516, 647, 519, 359
1671519900697, 240529, 631, 520, 386
1671519900710, 240542, 626, 545, 444
1671519900723, 240555, 541, 524, 203
1671519900736, 240568, 548, 458, 112
1671519900749, 240581, 433, 297, 84
1671519900762, 240594, 392, 271, 231
1671519900775, 240607, 323, 290, 336
1671519900788, 240620, 249, 294, 384
1671519900801, 240633, 215, 254, 450
1671519900814, 240646, 63, 192, 621
1671519900828, 240659, 20, 105, 652
1671519900840, 240672, -90, -29, 788
1671519900853, 240685, -201, -96, 862
1671519900866, 240698, -232, -160, 930
1671519900879, 240711, -167, -185, 879
1671519900892, 240724, -236, -167, 1050
1671519900905, 240737, -277, -94, 1282
1671519900918, 240750, -332, -72, 1332
1671519900931, 240763, -275, -72, 1241
1671519900944, 240776, -361, -112, 1208
1671519900957, 240789, -402, -124, 1151
1671519900970, 240802, -395, -64, 1139
1671519900983, 240815, -445, 43, 1239
1671519900996, 240828, -476, 115, 1335
1671519901009, 240841, -509, 197, 1361
1671519901022, 240854, -541, 234, 1328
1671519901035, 240867, -584, 264, 1290
1671519901048, 240880, -591, 321, 1248
1671519901061, 240893, -599, 375, 1194
1671519901075, 240906, -625, 437, 1202
1671519901087, 240919, -666, 525, 1276
1671519901100, 240932, -702, 578, 1251
1671519901113, 240945, -656, 589, 1180
1671519901126, 240958, -695, 559, 1145
1671519901139, 240971, -645, 557, 1108
1671519901152, 240984, -622, 515, 1081
1671519901165, 240997, -596, 505, 1079
1671519901178, 241010, -584, 494, 1058
1671519901191, 241023, -559, 510, 1028
1671519901204, 241036, -572, 517, 1020
1671519901217, 241049, -535, 522, 962
1671519901230, 241062, -502, 506, 906
1671519901243, 241075, -439, 486, 915
1671519901256, 241088, -401, 423, 902
1671519901269, 241101, -387, 355, 858
1671519901282, 241114, -354, 329, 795
1671519901295, 241127, -307, 346, 749
1671519901308, 241140, -271, 366, 705
1671519901321, 241153, -199, 411, 719
1671519901334, 241166, -188, 413, 728
1671519901347, 241179, -150, 436, 726
1671519901360, 241192, -107, 463, 657
1671519901373, 241205, -56, 473, 622
1671519901386, 241218, 24, 473, 631
1671519901399, 241231, 98, 482, 658
1671519901412, 241244, 148, 405, 670
1671519901425, 241257, 217, 322, 647
1671519901438, 241270, 272, 271, 616
1671519901451, 241283, 392, 303, 569
1671519901464, 241296, 534, 331, 470
1671519901477, 241309, 590, 297, 512
1671519901490, 241322, 622, 186, 451
1671519901503, 241335, 640, 94, 370
1671519901516, 241348, 714, 225, 427
1671519901529, 241361, 733, 312, 467
1671519901542, 241374, 812, 383, 488
1671519901555, 241387, 860, 392, 438
1671519901568, 241400, 837, 421, 521
1671519901581, 241413, 784, 442, 570
1671519901594, 241426, 724, 455, 601
1671519901607, 241439, 663, 451, 617
1671519901620, 241452, 655, 525, 648
1671519901633, 241465, 653, 601, 672
1671519901646, 241478, 606, 663, 712
1671519901659, 241491, 547, 637, 736
1671519901672, 241504, 494, 577, 703
1671519901685, 241517, 386, 508, 729
1671519901698, 241530, 406, 542, 744
1671519901711, 241543, 409, 602, 750
1671519901724, 241556, 396, 641, 746
1671519901737, 241569, 369, 680, 767
1671519901750, 241582, 318, 693, 779
1671519901763, 241595, 297, 700, 767
1671519901776, 241608, 287, 674, 745
