Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1671519932286, 272119, 353, 749, 706
1671519932299, 272132, 345, 812, 775
1671519932312, 272145, 330, 841, 821
1671519932326, 272158, 325, 844, 826
1671519932339, 272171, 339, 840, 778
1671519932352, 272184, 367, 840, 708
1671519932365, 272197, 388, 833, 664
1671519932378, 272210, 388, 837, 644
1671519932391, 272223, 385, 817, 614
1671519932403, 272236, 376, 838, 609
1671519932417, 272249, 365, 814, 595
1671519932430, 272262, 336, 775, 617
1671519932443, 272275, 347, 794, 605
1671519932456, 272288, 373, 797, 575
1671519932468, 272301, 396, 782, 551
1671519932482, 272314, 410, 792, 521
1671519932495, 272327, 430, 766, 487
1671519932508, 272340, 426, 737, 473
1671519932521, 272353, 429, 693, 494
1671519932533, 272366, 431, 658, 547
1671519932547, 272379, 473, 671, 573
1671519932560, 272392, 515, 691, 616
1671519932572, 272405, 550, 699, 634
1671519932585, 272418, 560, 686, 615
1671519932598, 272431, 558, 643, 576
1671519932611, 272444, 567, 609, 516
1671519932624, 272457, 605, 576, 460
1671519932637, 272470, 642, 509, 419
1671519932650, 272483, 657, 398, 358
1671519932663, 272496, 679, 315, 283
1671519932676, 272509, 673, 214, 179
1671519932689, 272522, 662, 169, 199
1671519932702, 272535, 612, 80, 174
1671519932715, 272548, 581, 3, 187
1671519932728, 272561, 499, -47, 259
1671519932741, 272574, 410, -101, 229
1671519932754, 272587, 355, -90, 135
1671519932767, 272600, 292, -107, 45
1671519932780, 272613, 160, -147, 40
1671519932793, 272626, 95, -132, 64
1671519932806, 272639, -75, -115, 161
1671519932819, 272652, -289, -77, 304
1671519932832, 272665, -450, 39, 532
1671519932845, 272678, -475, 138, 551
1671519932858, 272691, -413, 279, 626
1671519932871, 272704, -459, 403, 715
1671519932884, 272717, -520, 460, 804
1671519932897, 272730, -527, 523, 949
1671519932910, 272743, -553, 519, 1056
1671519932923, 272756, -547, 504, 1126
1671519932936, 272769, -533, 528, 1220
1671519932949, 272782, -446, 575, 1194
1671519932962, 272795, -377, 599, 1166
1671519932975, 272808, -306, 628, 1108
1671519932988, 272821, -351, 509, 1183
1671519933001, 272834, -344, 465, 1367
1671519933014, 272847, -213, 553, 1439
1671519933027, 272860, -68, 645, 1402
1671519933040, 272873, -90, 567, 1157
1671519933053, 272886, -91, 550, 1025
1671519933066, 272899, -132, 535, 1037
1671519933079, 272912, -137, 525, 960
1671519933092, 272925, -197, 382, 970
1671519933105, 272938, -139, 316, 1073
1671519933118, 272951, -142, 275, 1132
1671519933131, 272964, -157, 341, 1302
1671519933144, 272977, -217, 420, 1351
1671519933157, 272990, -255, 560, 1238
1671519933170, 273003, -216, 721, 1164
1671519933183, 273016, -198, 761, 1342
1671519933196, 273029, -191, 617, 1670
1671519933209, 273042, -314, 230, 1855
1671519933222, 273055, -440, -99, 1818
1671519933235, 273068, -415, -277, 1668
1671519933248, 273081, -347, -195, 1496
1671519933261, 273094, -278, -53, 1358
1671519933274, 273107, -145, 99, 1321
1671519933287, 273120, -168, 114, 1577
1671519933300, 273133, -185, 87, 1809
1671519933313, 273146, -94, 154, 1848
1671519933326, 273159, -64, 169, 1733
1671519933340, 273172, -102, 82, 1516
1671519933352, 273185, -94, 34, 1308
1671519933365, 273198, -57, 77, 1219
1671519933379, 273211, -21, 185, 1208
1671519933392, 273224, 39, 197, 1118
1671519933405, 273237, 80, 194, 1089
1671519933418, 273250, 118, 161, 1114
1671519933431, 273263, 155, 106, 1132
1671519933444, 273276, 182, -20, 1139
1671519933456, 273289, 216, -71, 1165
1671519933469, 273302, 293, -13, 1222
1671519933482, 273315, 355, 107, 1254
1671519933495, 273328, 446, 291, 1282
1671519933508, 273341, 438, 374, 1275
1671519933521, 273354, 478, 397, 1146
1671519933534, 273367, 513, 328, 1006
1671519933547, 273380, 570, 228, 903
1671519933560, 273393, 608, 178, 875
1671519933573, 273406, 637, 148, 886
1671519933586, 273419, 652, 155, 880
1671519933599, 273432, 612, 169, 931
1671519933612, 273445, 599, 243, 953
1671519933625, 273458, 580, 343, 951
1671519933638, 273471, 553, 405, 897
1671519933651, 273484, 539, 456, 849
1671519933664, 273497, 515, 454, 797
1671519933677, 273510, 501, 355, 681
1671519933690, 273523, 497, 276, 566
1671519933703, 273536, 504, 248, 533
1671519933716, 273549, 524, 283, 558
1671519933729, 273562, 544, 328, 619
1671519933742, 273575, 558, 354, 641
1671519933755, 273588, 573, 372, 625
1671519933768, 273601, 584, 373, 573
1671519933781, 273614, 595, 335, 493
1671519933794, 273627, 570, 244, 351
1671519933807, 273640, 560, 155, 244
1671519933820, 273653, 533, 98, 187
1671519933833, 273666, 509, 124, 222
1671519933846, 273679, 496, 171, 307
1671519933859, 273692, 487, 222, 350
1671519933872, 273705, 450, 251, 377
1671519933885, 273718, 400, 271, 383
1671519933898, 273731, 380, 326, 405
1671519933912, 273744, 355, 370, 436
1671519933924, 273757, 323, 371, 450
1671519933937, 273770, 302, 352, 403
1671519933950, 273783, 264, 307, 321
1671519933963, 273796, 203, 316, 285
1671519933976, 273809, 126, 358, 284
1671519933989, 273822, 39, 486, 399
1671519934002, 273835, 4, 643, 577
1671519934015, 273848, -1, 783, 770
1671519934028, 273861, 92, 761, 639
1671519934041, 273874, 78, 572, 447
1671519934054, 273887, 99, 423, 226
1671519934067, 273900, -26, 289, 183
1671519934080, 273913, -137, 323, 369
1671519934094, 273926, -164, 509, 634
1671519934106, 273939, -136, 681, 810
1671519934119, 273952, -190, 671, 829
1671519934132, 273965, -117, 681, 684
1671519934145, 273978, -204, 553, 523
1671519934158, 273991, -286, 455, 431
1671519934171, 274004, -376, 507, 487
1671519934184, 274017, -389, 689, 642
1671519934197, 274030, -373, 841, 801
1671519934211, 274043, -310, 963, 910
1671519934223, 274056, -260, 970, 841
1671519934236, 274069, -252, 932, 694
1671519934249, 274082, -312, 857, 650
1671519934262, 274095, -356, 871, 740
1671519934275, 274108, -320, 971, 822
1671519934288, 274121, -287, 1020, 885
1671519934301, 274134, -215, 1091, 918
1671519934314, 274147, -142, 1112, 883
1671519934328, 274160, -159, 1018, 786
1671519934340, 274173, -157, 948, 741
1671519934353, 274186, -112, 953, 724
1671519934366, 274199, -61, 965, 720
1671519934380, 274212, -31, 944, 716
1671519934392, 274225, 11, 948, 685
1671519934405, 274238, 26, 928, 674
1671519934418, 274251, 75, 892, 642
1671519934431, 274264, 90, 850, 624
1671519934444, 274277, 79, 780, 611
1671519934457, 274290, 86, 747, 605
1671519934470, 274303, 128, 758, 592
1671519934483, 274316, 183, 782, 607
1671519934496, 274329, 213, 771, 637
1671519934509, 274342, 223, 754, 672
1671519934522, 274355, 232, 718, 682
