Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1672165305340, 281128, -202, 1041, 50
1672165305353, 281141, -211, 1039, 42
1672165305366, 281154, -222, 1034, 38
1672165305379, 281167, -218, 1030, 18
1672165305392, 281180, -227, 1009, 18
1672165305405, 281193, -245, 999, 24
1672165305418, 281206, -252, 1005, 30
1672165305431, 281219, -257, 992, 24
1672165305444, 281232, -281, 990, 26
1672165305457, 281245, -278, 1004, 2
1672165305470, 281258, -277, 991, -4
1672165305483, 281271, -279, 969, -4
1672165305496, 281284, -287, 945, -10
1672165305509, 281297, -291, 935, -17
1672165305522, 281310, -279, 927, -27
1672165305535, 281323, -280, 909, -28
1672165305548, 281336, -274, 909, -29
1672165305561, 281349, -274, 919, 0
1672165305574, 281362, -285, 919, 14
1672165305587, 281375, -282, 912, -9
1672165305600, 281388, -277, 916, -31
1672165305613, 281401, -279, 926, -13
1672165305626, 281414, -267, 920, -6
1672165305639, 281427, -271, 897, 9
1672165305652, 281440, -255, 860, 10
1672165305665, 281453, -230, 847, 0
1672165305678, 281466, -204, 856, -7
1672165305691, 281479, -187, 870, 2
1672165305704, 281492, -177, 866, -4
1672165305718, 281505, -159, 859, 0
1672165305730, 281518, -141, 844, 23
1672165305743, 281531, -122, 812, 29
1672165305756, 281544, -95, 792, 26
1672165305769, 281557, -72, 774, 33
1672165305782, 281570, -32, 760, 21
1672165305795, 281583, 1, 774, 26
1672165305808, 281596, 34, 759, 26
1672165305821, 281609, 68, 719, 34
1672165305834, 281622, 75, 672, 67
1672165305847, 281635, 84, 652, 92
1672165305860, 281648, 113, 661, 85
1672165305873, 281661, 176, 687, 89
1672165305886, 281674, 227, 677, 92
1672165305900, 281687, 245, 646, 89
1672165305912, 281700, 244, 642, 129
1672165305925, 281713, 240, 633, 177
1672165305938, 281726, 231, 634, 179
1672165305951, 281739, 219, 695, 203
1672165305964, 281752, 219, 745, 212
1672165305977, 281765, 200, 781, 250
1672165305990, 281778, 215, 801, 238
1672165306003, 281791, 226, 781, 201
1672165306016, 281804, 240, 788, 222
1672165306029, 281817, 247, 828, 223
1672165306042, 281830, 288, 887, 272
1672165306055, 281843, 287, 841, 302
1672165306068, 281856, 298, 807, 327
1672165306081, 281869, 275, 812, 365
1672165306094, 281882, 257, 872, 447
1672165306107, 281895, 231, 892, 601
1672165306120, 281908, 321, 1041, 502
1672165306134, 281921, 318, 1054, 458
1672165306146, 281934, 286, 1004, 480
1672165306159, 281947, 239, 985, 468
1672165306172, 281960, 157, 1041, 464
1672165306185, 281973, 124, 1155, 499
1672165306198, 281986, 99, 1218, 566
1672165306211, 281999, 87, 1240, 703
1672165306224, 282012, 98, 1219, 721
1672165306237, 282025, 142, 1236, 733
1672165306250, 282038, 191, 1168, 681
1672165306263, 282051, 203, 1026, 597
1672165306276, 282064, 185, 956, 509
1672165306289, 282077, 143, 953, 438
1672165306302, 282090, 135, 966, 429
1672165306315, 282103, 169, 974, 507
1672165306328, 282116, 205, 946, 592
1672165306341, 282129, 219, 906, 656
1672165306354, 282142, 218, 859, 645
1672165306367, 282155, 179, 798, 578
1672165306380, 282168, 123, 825, 514
1672165306393, 282181, 76, 831, 527
1672165306406, 282194, 58, 860, 534
1672165306419, 282207, 47, 893, 604
1672165306432, 282220, 34, 907, 643
1672165306445, 282233, 14, 942, 667
