Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1672165314349, 290137, 130, 901, 207
1672165314362, 290150, 134, 888, 191
1672165314375, 290163, 132, 907, 174
1672165314388, 290176, 127, 927, 180
1672165314401, 290189, 118, 936, 199
1672165314414, 290202, 100, 970, 210
1672165314427, 290215, 92, 1007, 217
1672165314440, 290228, 99, 1043, 215
1672165314453, 290241, 120, 1054, 251
1672165314466, 290254, 126, 1035, 282
1672165314479, 290267, 135, 1025, 290
1672165314492, 290280, 144, 1011, 294
1672165314505, 290293, 147, 1020, 300
1672165314518, 290306, 151, 1059, 327
1672165314531, 290319, 170, 1112, 329
1672165314544, 290332, 193, 1131, 353
1672165314557, 290345, 190, 1109, 371
1672165314570, 290358, 200, 1107, 364
1672165314584, 290371, 220, 1139, 358
1672165314596, 290384, 259, 1201, 357
1672165314609, 290397, 305, 1260, 409
1672165314622, 290410, 327, 1244, 455
1672165314635, 290423, 324, 1177, 463
1672165314648, 290436, 300, 1099, 426
1672165314661, 290449, 276, 1069, 366
1672165314674, 290462, 264, 1139, 339
1672165314687, 290475, 261, 1227, 314
1672165314700, 290488, 226, 1274, 248
1672165314713, 290501, 183, 1263, 191
1672165314726, 290514, 159, 1187, 148
1672165314739, 290527, 109, 1100, 145
1672165314752, 290540, 59, 1036, 162
1672165314765, 290553, 19, 953, 111
1672165314778, 290566, -36, 906, 52
1672165314791, 290579, -118, 903, -6
1672165314804, 290592, -144, 902, -126
1672165314817, 290605, -177, 911, -172
1672165314830, 290618, -207, 906, -192
1672165314843, 290631, -226, 916, -204
1672165314856, 290644, -256, 886, -189
1672165314869, 290657, -251, 805, -219
1672165314883, 290670, -279, 771, -183
1672165314895, 290683, -285, 748, -182
1672165314908, 290696, -286, 728, -195
1672165314921, 290709, -308, 698, -191
1672165314934, 290722, -320, 694, -193
1672165314947, 290735, -340, 716, -157
1672165314960, 290748, -357, 701, -140
1672165314973, 290761, -347, 670, -168
1672165314986, 290774, -332, 644, -176
