Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1672165105355, 81136, -27, 955, -154
1672165105368, 81149, -22, 960, -160
1672165105382, 81162, -31, 965, -153
1672165105394, 81175, -27, 968, -152
1672165105407, 81188, -25, 967, -149
1672165105420, 81201, -26, 962, -153
1672165105435, 81214, -22, 964, -156
1672165105446, 81227, -20, 957, -150
1672165105459, 81240, -18, 968, -147
1672165105472, 81253, -17, 965, -147
1672165105486, 81266, -17, 961, -153
1672165105500, 81279, -15, 961, -140
1672165105511, 81292, -20, 963, -139
1672165105524, 81305, -19, 965, -148
1672165105537, 81318, -19, 962, -148
1672165105551, 81331, -18, 964, -145
1672165105563, 81344, -19, 960, -140
1672165105576, 81357, -18, 962, -138
1672165105589, 81370, -21, 962, -140
1672165105602, 81383, -22, 971, -141
1672165105616, 81396, -18, 961, -140
1672165105628, 81409, -17, 964, -137
1672165105641, 81422, -21, 960, -130
1672165105655, 81435, -20, 959, -145
1672165105668, 81448, -20, 965, -146
1672165105680, 81461, -30, 973, -140
1672165105693, 81474, -25, 970, -136
1672165105706, 81487, -28, 971, -140
1672165105719, 81500, -28, 976, -159
1672165105732, 81513, -26, 972, -142
1672165105745, 81526, -26, 974, -140
1672165105758, 81539, -29, 979, -141
1672165105771, 81552, -31, 977, -149
1672165105784, 81565, -34, 981, -150
1672165105797, 81578, -32, 972, -147
1672165105810, 81591, -28, 972, -155
1672165105823, 81604, -27, 969, -148
1672165105836, 81617, -26, 961, -147
1672165105850, 81630, -23, 966, -146
1672165105862, 81643, -25, 971, -150
1672165105875, 81656, -25, 965, -159
1672165105888, 81669, -27, 972, -151
1672165105902, 81682, -26, 967, -141
1672165105915, 81695, -24, 968, -141
1672165105927, 81708, -28, 955, -148
1672165105940, 81721, -29, 962, -154
1672165105954, 81734, -33, 963, -153
1672165105967, 81747, -30, 965, -147
1672165105979, 81760, -25, 960, -147
1672165105992, 81773, -22, 960, -151
1672165106005, 81786, -23, 958, -151
1672165106019, 81799, -30, 961, -141
1672165106032, 81812, -32, 962, -147
1672165106044, 81825, -25, 970, -159
1672165106057, 81838, -22, 958, -166
1672165106070, 81851, -25, 949, -158
1672165106084, 81864, -22, 938, -160
1672165106096, 81877, -29, 937, -152
1672165106109, 81890, -29, 938, -156
1672165106122, 81903, -32, 934, -147
1672165106135, 81916, -30, 925, -141
1672165106149, 81929, -23, 913, -146
1672165106161, 81942, -20, 900, -150
1672165106174, 81955, -21, 884, -144
1672165106187, 81968, -5, 865, -119
1672165106201, 81981, 10, 812, -97
1672165106213, 81994, 26, 732, -71
1672165106226, 82007, 27, 666, -74
1672165106239, 82020, 49, 582, -93
1672165106252, 82033, 56, 489, -86
1672165106266, 82046, 52, 421, -46
1672165106278, 82059, 18, 374, -61
1672165106291, 82072, -15, 397, -43
1672165106304, 82085, -33, 339, -90
1672165106318, 82098, -53, 360, -110
1672165106330, 82111, -24, 407, -120
1672165106344, 82124, 15, 408, -132
1672165106357, 82137, 47, 382, -164
1672165106370, 82150, 56, 382, -186
1672165106383, 82163, 49, 407, -167
1672165106395, 82176, 8, 488, -98
1672165106408, 82189, -45, 562, -60
1672165106422, 82202, -4, 636, -32
1672165106435, 82215, 28, 629, -67
1672165106448, 82228, 76, 577, -64
1672165106460, 82241, 154, 679, 4
1672165106474, 82254, 165, 515, -109
1672165106486, 82267, 76, 599, 90
1672165106500, 82280, 29, 700, -11
1672165106512, 82293, -24, 935, 271
1672165106526, 82306, 17, 1143, 421
1672165106539, 82319, 97, 1122, 441
1672165106552, 82332, 177, 966, 209
1672165106565, 82345, 185, 967, 316
1672165106578, 82358, 168, 1027, 91
1672165106591, 82371, 129, 1109, 540
1672165106604, 82384, 40, 1278, 688
1672165106618, 82397, -11, 1408, 892
1672165106630, 82410, 36, 1403, 771
1672165106642, 82423, 69, 1222, 712
1672165106656, 82436, 124, 1108, 707
1672165106669, 82449, 190, 1025, 654
1672165106682, 82462, 80, 901, 717
1672165106695, 82475, 50, 1001, 763
1672165106708, 82488, -35, 1107, 757
1672165106721, 82501, -180, 1196, 758
1672165106735, 82514, -232, 1285, 673
1672165106747, 82527, -293, 1394, 685
1672165106760, 82540, -290, 1374, 645
1672165106773, 82553, -306, 1316, 618
1672165106786, 82566, -305, 1345, 601
1672165106799, 82579, -316, 1336, 596
1672165106812, 82592, -333, 1323, 621
1672165106825, 82605, -323, 1297, 726
1672165106838, 82618, -256, 1186, 604
1672165106852, 82631, -239, 1137, 596
1672165106864, 82644, -256, 1177, 674
1672165106877, 82657, -237, 1142, 624
1672165106890, 82670, -199, 1116, 660
1672165106903, 82683, -191, 1097, 672
1672165106917, 82696, -192, 1072, 678
1672165106928, 82709, -173, 1045, 654
1672165106941, 82722, -174, 1052, 655
1672165106954, 82735, -196, 1119, 691
1672165106968, 82748, -214, 1183, 712
1672165106980, 82761, -246, 1252, 730
1672165106993, 82774, -272, 1322, 729
1672165107006, 82787, -273, 1319, 710
1672165107019, 82800, -287, 1334, 721
1672165107032, 82813, -286, 1313, 690
1672165107045, 82826, -287, 1312, 692
1672165107058, 82839, -260, 1316, 682
1672165107071, 82852, -250, 1275, 683
1672165107084, 82865, -245, 1236, 621
1672165107097, 82878, -228, 1246, 607
1672165107110, 82891, -223, 1241, 625
1672165107123, 82904, -190, 1209, 625
1672165107136, 82917, -169, 1139, 602
1672165107149, 82930, -131, 1046, 515
1672165107162, 82943, -101, 1016, 494
1672165107175, 82956, -99, 1010, 393
1672165107188, 82969, -121, 1016, 412
1672165107201, 82982, -115, 1083, 415
1672165107214, 82995, -137, 1032, 403
1672165107227, 83008, -159, 1034, 373
1672165107240, 83021, -152, 1114, 410
1672165107253, 83034, -135, 1110, 498
1672165107266, 83047, -67, 935, 458
1672165107279, 83060, 0, 742, 309
1672165107292, 83073, 33, 583, 200
1672165107305, 83086, 9, 576, 139
1672165107318, 83099, -41, 667, 189
1672165107331, 83112, -65, 803, 157
1672165107344, 83125, -110, 925, 103
1672165107357, 83138, -137, 990, 160
1672165107370, 83151, -124, 906, 84
1672165107383, 83164, -67, 763, 118
1672165107396, 83177, -33, 627, 95
1672165107409, 83190, 0, 530, 7
1672165107422, 83203, -24, 541, 34
1672165107435, 83216, -63, 675, 89
1672165107448, 83229, -87, 783, 178
1672165107461, 83242, -72, 741, 175
1672165107474, 83255, -28, 702, 133
1672165107487, 83268, -14, 606, 124
1672165107500, 83281, 28, 520, 95
1672165107513, 83294, 69, 488, 48
1672165107526, 83307, 90, 441, 75
1672165107539, 83320, 54, 496, 102
1672165107552, 83333, 31, 656, 87
1672165107565, 83346, 27, 722, 86
1672165107578, 83359, 23, 730, 101
1672165107591, 83372, 38, 712, 78
1672165107604, 83385, 63, 661, 5
1672165107617, 83398, 77, 633, -29
1672165107630, 83411, 76, 659, -15
1672165107643, 83424, 55, 739, 0
1672165107656, 83437, 46, 804, -9
1672165107669, 83450, 21, 819, -34
1672165107683, 83463, 25, 834, -70
1672165107695, 83476, 40, 819, -97
1672165107708, 83489, 35, 832, -91
1672165107721, 83502, 46, 840, -93
1672165107734, 83515, 52, 836, -113
1672165107747, 83528, 45, 838, -117
1672165107760, 83541, 38, 849, -153
1672165107773, 83554, 24, 871, -156
1672165107786, 83567, 4, 923, -157
