Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1672165185289, 161073, 367, 992, 64
1672165185302, 161086, 397, 1022, 57
1672165185315, 161099, 418, 1047, 90
1672165185328, 161112, 430, 1060, 108
1672165185341, 161125, 446, 1068, 98
1672165185354, 161138, 460, 1054, 35
1672165185367, 161151, 459, 1017, -5
1672165185380, 161164, 462, 938, -68
1672165185393, 161177, 455, 893, -107
1672165185406, 161190, 452, 911, -79
1672165185419, 161203, 467, 957, 2
1672165185433, 161216, 482, 998, 50
1672165185445, 161229, 461, 969, 80
1672165185458, 161242, 458, 900, 29
1672165185471, 161255, 451, 845, -20
1672165185484, 161268, 430, 789, -65
1672165185498, 161281, 408, 769, -96
1672165185510, 161294, 378, 792, -78
1672165185523, 161307, 323, 848, -32
1672165185536, 161320, 285, 898, -5
1672165185549, 161333, 273, 847, -42
1672165185562, 161346, 279, 795, -65
1672165185575, 161359, 292, 769, -53
1672165185588, 161372, 279, 692, -22
1672165185602, 161385, 239, 606, 1
1672165185614, 161398, 201, 614, -8
1672165185627, 161411, 108, 730, 61
1672165185640, 161424, 90, 862, 98
1672165185653, 161437, 84, 837, 97
1672165185667, 161450, 81, 769, 147
1672165185679, 161463, 101, 704, 133
1672165185692, 161476, 75, 654, 90
1672165185705, 161489, 11, 639, 38
1672165185718, 161502, -62, 714, 104
1672165185732, 161515, -147, 877, 265
1672165185744, 161528, -156, 977, 285
1672165185757, 161541, -130, 967, 322
1672165185770, 161554, -94, 882, 260
1672165185784, 161567, -100, 819, 330
1672165185796, 161580, -132, 772, 195
1672165185809, 161593, -211, 756, 212
1672165185822, 161606, -262, 873, 296
1672165185835, 161619, -273, 952, 310
1672165185848, 161632, -317, 1016, 317
1672165185861, 161645, -301, 963, 246
1672165185874, 161658, -302, 904, 245
1672165185887, 161671, -312, 882, 208
1672165185900, 161684, -320, 859, 215
1672165185913, 161697, -328, 890, 233
1672165185926, 161710, -353, 935, 243
1672165185939, 161723, -394, 990, 254
