Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1672165061169, 36949, 28, 948, 198
1672165061183, 36962, 22, 954, 195
1672165061195, 36975, 16, 951, 201
1672165061208, 36988, 19, 961, 185
1672165061221, 37001, 15, 948, 187
1672165061235, 37014, 45, 992, 192
1672165061248, 37027, 3, 934, 211
1672165061260, 37040, 18, 950, 168
1672165061273, 37053, 14, 948, 185
1672165061286, 37066, 11, 950, 189
1672165061300, 37079, 8, 953, 189
1672165061312, 37092, 0, 948, 218
1672165061325, 37105, 16, 966, 148
1672165061338, 37118, 6, 960, 189
1672165061351, 37131, 10, 960, 199
1672165061364, 37144, 14, 951, 193
1672165061377, 37157, 17, 953, 196
1672165061390, 37170, 18, 951, 192
1672165061403, 37183, 9, 953, 186
1672165061417, 37196, 18, 950, 197
1672165061429, 37209, 23, 955, 183
1672165061442, 37222, 20, 946, 196
1672165061455, 37235, 16, 947, 183
1672165061468, 37248, 16, 936, 181
1672165061482, 37261, 15, 935, 185
1672165061495, 37274, 18, 955, 197
1672165061507, 37287, 15, 960, 196
1672165061520, 37300, 22, 947, 189
1672165061534, 37313, 20, 945, 184
1672165061546, 37326, 19, 937, 190
1672165061559, 37339, 22, 944, 180
1672165061572, 37352, 21, 941, 188
1672165061585, 37365, 13, 941, 196
1672165061599, 37378, 22, 947, 188
1672165061612, 37391, 12, 939, 189
1672165061624, 37404, 13, 946, 188
1672165061637, 37417, 5, 955, 183
1672165061651, 37430, 20, 973, 191
1672165061663, 37443, 9, 947, 187
1672165061676, 37456, 18, 942, 184
1672165061689, 37469, 18, 954, 226
1672165061702, 37482, 15, 939, 192
1672165061716, 37495, 14, 938, 180
1672165061728, 37508, 12, 950, 200
1672165061741, 37521, 9, 953, 202
1672165061754, 37534, 12, 950, 189
1672165061768, 37547, 8, 953, 208
1672165061781, 37560, 11, 947, 186
1672165061793, 37573, 6, 942, 200
1672165061806, 37586, 5, 952, 194
1672165061820, 37599, 12, 953, 192
1672165061833, 37612, 8, 957, 201
1672165061845, 37625, 9, 950, 200
1672165061858, 37638, 6, 946, 195
1672165061872, 37651, 1, 949, 196
1672165061884, 37664, 4, 956, 199
1672165061898, 37677, 12, 966, 210
1672165061910, 37690, 17, 959, 220
1672165061923, 37703, 13, 954, 218
1672165061937, 37716, 17, 950, 197
1672165061949, 37729, 16, 949, 196
1672165061962, 37742, 20, 951, 192
1672165061975, 37755, 28, 969, 204
1672165061988, 37768, 27, 974, 210
1672165062001, 37781, 33, 978, 216
1672165062014, 37794, 22, 988, 235
1672165062028, 37807, 11, 1001, 228
1672165062040, 37820, 0, 1046, 243
1672165062054, 37833, 14, 1130, 250
1672165062067, 37846, 13, 1160, 255
1672165062079, 37859, 3, 1175, 227
1672165062093, 37872, -33, 1160, 208
1672165062106, 37885, -54, 1205, 188
1672165062119, 37898, -63, 1290, 221
1672165062133, 37911, -54, 1386, 308
1672165062145, 37924, -60, 1443, 354
1672165062158, 37937, -70, 1448, 301
1672165062171, 37950, -113, 1398, 211
1672165062184, 37963, -178, 1396, 157
1672165062197, 37976, -215, 1474, 172
1672165062210, 37989, -200, 1520, 192
1672165062223, 38002, -191, 1566, 251
1672165062236, 38015, -174, 1586, 244
1672165062249, 38028, -172, 1564, 249
1672165062262, 38041, -204, 1587, 313
1672165062275, 38054, -185, 1423, 119
1672165062288, 38067, -145, 1310, 81
1672165062301, 38080, -105, 1256, 86
1672165062313, 38093, -71, 1173, 20
1672165062327, 38106, -42, 1089, -49
1672165062340, 38119, -39, 1028, -36
1672165062353, 38132, -19, 1023, -16
1672165062366, 38145, -23, 1038, 30
1672165062379, 38158, -26, 1074, 54
1672165062392, 38171, -15, 1016, 11
1672165062404, 38184, -31, 910, -42
1672165062418, 38197, -32, 819, -110
1672165062431, 38210, -59, 765, -134
1672165062444, 38223, -66, 741, -154
1672165062457, 38236, -86, 693, -243
1672165062470, 38249, -115, 676, -271
1672165062483, 38262, -126, 623, -234
1672165062496, 38275, -126, 584, -214
1672165062509, 38288, -122, 604, -175
1672165062522, 38301, -112, 601, -138
1672165062535, 38314, -126, 585, -60
1672165062548, 38327, -130, 636, -46
1672165062561, 38340, -143, 633, -46
1672165062574, 38353, -145, 627, -19
1672165062587, 38366, -165, 633, 24
1672165062600, 38379, -157, 613, 30
1672165062613, 38392, -117, 603, 25
1672165062626, 38405, -102, 598, 95
1672165062639, 38418, -83, 637, 123
1672165062652, 38431, -72, 653, 124
1672165062664, 38444, -75, 649, 82
1672165062678, 38457, -68, 677, 18
1672165062690, 38470, -62, 678, 4
1672165062704, 38483, -40, 679, -21
1672165062717, 38496, -30, 664, -39
1672165062730, 38509, -32, 698, -37
1672165062742, 38522, -17, 741, -67
1672165062756, 38535, -30, 748, -85
1672165062769, 38548, -47, 766, -94
1672165062782, 38561, -52, 758, -127
1672165062795, 38574, -50, 756, -148
1672165062808, 38587, -45, 776, -161
1672165062821, 38600, -38, 767, -152
1672165062834, 38613, -36, 778, -160
1672165062847, 38626, -20, 770, -192
1672165062860, 38639, -13, 727, -202
1672165062873, 38652, -11, 712, -242
1672165062886, 38665, -11, 708, -256
1672165062900, 38678, -20, 723, -286
1672165062912, 38691, -26, 743, -279
1672165062925, 38704, -41, 750, -240
1672165062938, 38717, -54, 755, -204
1672165062951, 38730, -80, 753, -182
1672165062965, 38743, -96, 782, -165
1672165062977, 38756, -101, 766, -136
1672165062990, 38769, -122, 748, -113
1672165063003, 38782, -94, 751, -139
1672165063017, 38795, -50, 722, -128
1672165063029, 38808, -21, 676, -94
1672165063042, 38821, 3, 632, -97
1672165063055, 38834, 10, 573, -131
1672165063068, 38847, -16, 571, -172
1672165063081, 38860, -22, 588, -196
1672165063094, 38873, -24, 578, -182
1672165063107, 38886, -14, 641, -141
1672165063120, 38899, 8, 690, -92
1672165063133, 38912, 11, 638, -117
1672165063146, 38925, -4, 627, -172
