Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1672165217373, 193157, 118, 973, 55
1672165217386, 193170, 115, 970, 41
1672165217398, 193183, 118, 966, 36
1672165217410, 193196, 122, 961, 48
1672165217424, 193209, 129, 955, 51
1672165217436, 193222, 130, 954, 54
1672165217451, 193235, 126, 958, 46
1672165217462, 193248, 118, 968, 48
1672165217476, 193261, 118, 977, 43
1672165217489, 193274, 119, 975, 56
1672165217502, 193287, 126, 956, 43
1672165217515, 193300, 132, 963, 42
1672165217528, 193313, 130, 961, 47
1672165217541, 193326, 137, 969, 58
1672165217554, 193339, 137, 969, 67
1672165217567, 193352, 137, 965, 58
1672165217579, 193365, 146, 965, 42
1672165217593, 193378, 147, 956, 46
1672165217606, 193391, 152, 961, 46
1672165217619, 193404, 163, 974, 53
1672165217632, 193417, 163, 973, 55
1672165217645, 193430, 173, 982, 39
1672165217658, 193443, 188, 1002, 24
1672165217671, 193456, 201, 1008, 21
1672165217684, 193469, 229, 1018, 28
1672165217697, 193482, 241, 1027, 51
1672165217710, 193495, 263, 1042, 62
1672165217723, 193508, 282, 1026, 35
1672165217736, 193521, 310, 1032, 14
1672165217749, 193534, 332, 1033, 39
1672165217762, 193547, 357, 1005, 48
1672165217775, 193560, 371, 990, 49
1672165217788, 193573, 380, 965, 29
1672165217801, 193586, 381, 940, 11
1672165217814, 193599, 383, 958, 36
1672165217827, 193612, 365, 967, 31
1672165217840, 193625, 318, 984, -36
1672165217853, 193638, 304, 972, -67
1672165217866, 193651, 305, 941, -82
1672165217879, 193664, 319, 940, -59
1672165217892, 193677, 319, 873, -65
1672165217905, 193690, 307, 822, -80
1672165217919, 193703, 300, 827, -16
1672165217931, 193716, 206, 767, -55
1672165217944, 193729, 236, 950, -150
1672165217957, 193742, 189, 960, -92
1672165217970, 193755, 178, 975, -81
1672165217983, 193768, 173, 934, -77
1672165217996, 193781, 167, 841, -78
1672165218009, 193794, 156, 775, -74
1672165218022, 193807, 139, 744, -76
1672165218035, 193820, 92, 795, -38
1672165218048, 193833, 18, 951, 33
1672165218061, 193846, 0, 1041, 21
1672165218074, 193859, 5, 1025, 22
1672165218087, 193872, 5, 945, 27
1672165218100, 193885, 35, 873, 10
1672165218113, 193898, 47, 791, 30
1672165218126, 193911, 15, 728, -1
1672165218139, 193924, -16, 787, -16
1672165218152, 193937, -38, 871, 31
1672165218165, 193950, -34, 920, 63
1672165218178, 193963, -24, 969, 77
1672165218191, 193976, -35, 923, 164
1672165218204, 193989, -25, 835, 214
1672165218217, 194002, -53, 807, 255
1672165218230, 194015, -52, 863, 135
1672165218243, 194028, -59, 837, 156
1672165218256, 194041, -70, 837, 230
1672165218269, 194054, -105, 830, 273
1672165218282, 194067, -143, 848, 279
1672165218295, 194080, -149, 887, 270
1672165218308, 194093, -165, 929, 302
1672165218321, 194106, -179, 931, 294
1672165218335, 194119, -191, 867, 254
1672165218347, 194132, -229, 826, 234
1672165218360, 194145, -265, 874, 248
1672165218373, 194158, -309, 951, 276
1672165218386, 194171, -320, 1026, 297
1672165218400, 194184, -314, 1014, 302
1672165218412, 194197, -321, 965, 260
1672165218425, 194210, -325, 959, 253
1672165218438, 194223, -326, 964, 234
1672165218451, 194236, -337, 952, 257
1672165218464, 194249, -332, 994, 258
1672165218477, 194262, -339, 1018, 258
1672165218490, 194275, -335, 998, 273
1672165218503, 194288, -316, 971, 234
1672165218516, 194301, -302, 926, 199
1672165218529, 194314, -283, 918, 208
1672165218542, 194327, -286, 918, 239
1672165218555, 194340, -300, 937, 219
1672165218568, 194353, -318, 976, 223
1672165218581, 194366, -327, 999, 237
1672165218594, 194379, -330, 1020, 259
1672165218607, 194392, -317, 1029, 257
1672165218620, 194405, -312, 1028, 261
