Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1672165146798, 122580, 68, 944, 150
1672165146811, 122593, 68, 959, 159
1672165146824, 122606, 68, 956, 152
1672165146837, 122619, 65, 958, 152
1672165146850, 122632, 64, 951, 144
1672165146863, 122645, 67, 948, 140
1672165146876, 122658, 56, 968, 153
1672165146889, 122671, 56, 971, 162
1672165146902, 122684, 52, 969, 156
1672165146915, 122697, 59, 975, 152
1672165146928, 122710, 56, 962, 150
1672165146941, 122723, 53, 965, 151
1672165146954, 122736, 48, 974, 163
1672165146967, 122749, 39, 972, 160
1672165146980, 122762, 31, 988, 140
1672165146993, 122775, 26, 996, 153
1672165147006, 122788, 33, 1001, 165
1672165147019, 122801, 34, 1002, 165
1672165147032, 122814, 30, 1001, 164
1672165147045, 122827, 27, 987, 161
1672165147058, 122840, 15, 1008, 168
1672165147071, 122853, 5, 1016, 172
1672165147084, 122866, -17, 1030, 164
1672165147097, 122879, -32, 1041, 157
1672165147110, 122892, -51, 1043, 142
1672165147123, 122905, -73, 1056, 129
1672165147136, 122918, -103, 1065, 116
1672165147149, 122931, -135, 1111, 127
1672165147162, 122944, -156, 1142, 158
1672165147175, 122957, -191, 1097, 101
1672165147188, 122970, -177, 1098, 140
1672165147202, 122983, -170, 1054, 98
1672165147214, 122996, -189, 967, 100
1672165147227, 123009, -219, 957, 62
1672165147240, 123022, -240, 1033, 53
1672165147253, 123035, -251, 1061, 107
1672165147266, 123048, -260, 1095, 139
1672165147279, 123061, -257, 1087, 143
1672165147292, 123074, -265, 1015, 174
1672165147305, 123087, -215, 913, 122
1672165147318, 123100, -176, 861, 133
1672165147331, 123113, -98, 828, 79
1672165147344, 123126, -175, 755, 26
1672165147357, 123139, -209, 893, 65
1672165147370, 123152, -241, 1065, 62
1672165147383, 123165, -266, 1191, 132
1672165147396, 123178, -239, 1209, 175
1672165147409, 123191, -166, 1120, 195
1672165147422, 123204, -91, 1011, 208
1672165147435, 123217, -52, 894, 174
1672165147448, 123230, -9, 842, 124
1672165147461, 123243, 13, 829, 124
1672165147473, 123256, 4, 862, 134
1672165147487, 123269, -20, 993, 184
1672165147500, 123282, 22, 1001, 192
1672165147513, 123295, 58, 963, 235
1672165147526, 123308, 87, 910, 244
1672165147539, 123321, 124, 874, 239
1672165147552, 123334, 155, 863, 244
1672165147565, 123347, 172, 840, 196
1672165147578, 123360, 174, 859, 178
1672165147591, 123373, 188, 888, 197
1672165147604, 123386, 214, 858, 216
1672165147617, 123399, 249, 815, 220
1672165147630, 123412, 289, 793, 185
1672165147643, 123425, 289, 767, 209
1672165147656, 123438, 293, 791, 214
1672165147669, 123451, 294, 787, 225
1672165147682, 123464, 292, 804, 248
1672165147695, 123477, 311, 822, 302
1672165147708, 123490, 331, 822, 269
1672165147721, 123503, 339, 797, 246
1672165147734, 123516, 329, 809, 282
1672165147747, 123529, 329, 843, 292
1672165147760, 123542, 333, 859, 307
1672165147773, 123555, 328, 888, 320
1672165147786, 123568, 303, 914, 354
1672165147799, 123581, 312, 932, 373
1672165147812, 123594, 309, 920, 331
1672165147825, 123607, 314, 901, 293
1672165147838, 123620, 298, 896, 274
1672165147851, 123633, 292, 905, 266
1672165147864, 123646, 313, 912, 252
1672165147877, 123659, 339, 921, 316
1672165147889, 123672, 366, 916, 353
1672165147903, 123685, 379, 907, 354
1672165147916, 123698, 413, 877, 332
1672165147929, 123711, 440, 839, 313
1672165147942, 123724, 435, 816, 333
1672165147955, 123737, 445, 824, 350
1672165147968, 123750, 473, 826, 366
1672165147981, 123763, 491, 828, 359
1672165147994, 123776, 492, 814, 328
1672165148007, 123789, 477, 815, 293
1672165148020, 123802, 440, 841, 260
1672165148033, 123815, 428, 889, 255
1672165148046, 123828, 417, 936, 301
1672165148059, 123841, 399, 979, 335
1672165148072, 123854, 401, 990, 321
1672165148085, 123867, 417, 954, 315
1672165148098, 123880, 426, 930, 339
1672165148111, 123893, 417, 916, 354
1672165148124, 123906, 391, 915, 302
1672165148137, 123919, 348, 906, 219
1672165148150, 123932, 301, 921, 157
1672165148163, 123945, 289, 951, 152
1672165148176, 123958, 280, 1004, 162
1672165148189, 123971, 270, 1029, 213
1672165148202, 123984, 279, 999, 259
1672165148215, 123997, 274, 948, 304
1672165148228, 124010, 294, 900, 234
1672165148240, 124023, 263, 809, 172
1672165148254, 124036, 238, 760, 56
1672165148268, 124049, 191, 773, -25
1672165148280, 124062, 135, 883, 59
1672165148293, 124075, 161, 1000, 187
1672165148306, 124088, 186, 1066, 278
1672165148319, 124101, 193, 973, 274
1672165148332, 124114, 209, 898, 294
1672165148345, 124127, 220, 809, 248
1672165148358, 124140, 202, 710, 143
1672165148371, 124153, 155, 706, 95
1672165148383, 124166, 86, 764, 83
1672165148397, 124179, 38, 834, 124
1672165148409, 124192, 7, 907, 180
1672165148423, 124205, -6, 973, 191
1672165148436, 124218, -12, 983, 242
1672165148449, 124231, -8, 931, 237
1672165148462, 124244, 12, 863, 172
1672165148475, 124257, -23, 828, 141
1672165148488, 124270, -44, 834, 111
1672165148501, 124283, -67, 888, 68
1672165148514, 124296, -111, 917, 102
1672165148527, 124309, -130, 966, 138
1672165148540, 124322, -123, 968, 168
1672165148553, 124335, -94, 932, 129
1672165148566, 124348, -98, 843, 78
1672165148579, 124361, -110, 814, 7
1672165148592, 124374, -149, 862, 16
1672165148605, 124387, -192, 927, 57
1672165148618, 124400, -226, 987, 98
1672165148631, 124413, -224, 1028, 140
1672165148644, 124426, -204, 1015, 88
1672165148657, 124439, -202, 992, 47
1672165148670, 124452, -192, 939, 11
1672165148683, 124465, -198, 927, 24
1672165148696, 124478, -230, 965, 53
1672165148709, 124491, -276, 1017, 66
1672165148722, 124504, -262, 1041, 75
1672165148735, 124517, -227, 1024, 79
1672165148748, 124530, -170, 960, 94
1672165148761, 124543, -103, 849, 111
1672165148774, 124556, -101, 880, 158
1672165148787, 124569, -163, 1016, 219
1672165148800, 124582, -200, 1124, 184
1672165148813, 124595, -283, 1163, 241
1672165148826, 124608, -205, 1331, 245
1672165148839, 124621, -173, 1290, 170
1672165148852, 124634, -140, 1183, 169
1672165148865, 124647, -92, 1109, 162
1672165148878, 124660, -36, 1051, 149
1672165148891, 124673, -7, 1045, 189
1672165148904, 124686, 11, 1040, 233
1672165148917, 124699, 22, 1048, 239
1672165148930, 124712, 30, 1040, 236
1672165148943, 124725, 40, 1025, 220
1672165148956, 124738, 55, 1003, 217
1672165148969, 124751, 59, 1002, 227
1672165148982, 124764, 70, 1022, 238
1672165148995, 124777, 73, 1017, 237
1672165149008, 124790, 91, 989, 214
1672165149021, 124803, 100, 969, 206
1672165149034, 124816, 105, 941, 209
1672165149047, 124829, 118, 929, 200
1672165149060, 124842, 113, 927, 196
1672165149073, 124855, 108, 903, 178
1672165149086, 124868, 114, 904, 158
1672165149099, 124881, 124, 925, 168
1672165149112, 124894, 127, 929, 159
1672165149125, 124907, 139, 922, 136
1672165149138, 124920, 132, 932, 129
1672165149151, 124933, 137, 946, 139
1672165149164, 124946, 126, 947, 162
1672165149177, 124959, 118, 950, 168
1672165149190, 124972, 112, 935, 174
1672165149203, 124985, 90, 936, 175
1672165149215, 124998, 97, 942, 179
1672165149229, 125011, 100, 935, 197
1672165149242, 125024, 102, 938, 192
1672165149255, 125037, 100, 941, 174
1672165149268, 125050, 79, 970, 178
1672165149281, 125063, 86, 989, 170
1672165149293, 125076, 87, 986, 189
1672165149307, 125089, 85, 983, 210
1672165149319, 125102, 90, 968, 196
1672165149333, 125115, 64, 967, 186
1672165149346, 125128, 38, 1012, 212
1672165149359, 125141, 28, 1028, 209
1672165149372, 125154, 36, 1017, 192
1672165149385, 125167, 49, 1011, 180
1672165149398, 125180, 55, 983, 178
1672165149410, 125193, 39, 981, 156
1672165149423, 125206, 38, 977, 134
1672165149437, 125219, 50, 978, 146
1672165149450, 125232, 59, 980, 166
1672165149463, 125245, 71, 968, 146
1672165149475, 125258, 86, 936, 107
1672165149488, 125271, 99, 912, 112
1672165149502, 125284, 101, 889, 119
1672165149515, 125297, 108, 882, 124
1672165149528, 125310, 124, 891, 108
1672165149541, 125323, 126, 909, 130
1672165149554, 125336, 137, 912, 135
1672165149567, 125349, 152, 890, 140
1672165149580, 125362, 138, 890, 155
1672165149593, 125375, 130, 905, 142
1672165149606, 125388, 122, 925, 145
1672165149619, 125401, 109, 956, 160
1672165149632, 125414, 89, 980, 181
1672165149645, 125427, 79, 1003, 185
1672165149658, 125440, 84, 1006, 176
1672165149671, 125453, 101, 981, 166
1672165149684, 125466, 106, 961, 169
1672165149697, 125479, 107, 949, 153
1672165149710, 125492, 103, 958, 164
1672165149722, 125505, 97, 971, 163
1672165149736, 125518, 106, 961, 170
1672165149749, 125531, 118, 946, 164
1672165149762, 125544, 129, 934, 159
1672165149775, 125557, 126, 934, 150
1672165149788, 125570, 124, 942, 159
1672165149801, 125583, 116, 957, 169
1672165149814, 125596, 114, 951, 171
1672165149827, 125609, 109, 943, 158
1672165149840, 125622, 111, 935, 141
1672165149852, 125635, 95, 940, 132
1672165149866, 125648, 90, 948, 130
1672165149878, 125661, 79, 948, 129
1672165149891, 125674, 76, 953, 133
1672165149904, 125687, 76, 954, 120
1672165149918, 125700, 81, 954, 109
1672165149930, 125713, 79, 959, 115
1672165149944, 125726, 82, 954, 114
1672165149956, 125739, 79, 958, 120
1672165149969, 125752, 87, 959, 128
1672165149983, 125765, 77, 959, 137
1672165149995, 125778, 80, 975, 126
1672165150009, 125791, 92, 964, 123
1672165150022, 125804, 100, 954, 140
1672165150034, 125817, 97, 944, 138
1672165150047, 125830, 95, 936, 139
1672165150060, 125843, 89, 927, 136
1672165150073, 125856, 82, 950, 136
1672165150086, 125869, 88, 970, 145
