Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1672165053435, 29214, 139, 918, 353
1672165053448, 29227, 139, 933, 346
1672165053461, 29240, 140, 920, 342
1672165053474, 29253, 142, 918, 338
1672165053487, 29266, 144, 901, 332
1672165053500, 29279, 150, 879, 321
1672165053513, 29292, 157, 869, 309
1672165053526, 29305, 153, 877, 312
1672165053539, 29318, 156, 878, 314
1672165053552, 29331, 149, 884, 313
1672165053565, 29344, 150, 898, 322
1672165053578, 29357, 152, 898, 314
1672165053591, 29370, 147, 905, 324
1672165053604, 29383, 148, 911, 327
1672165053617, 29396, 146, 920, 330
1672165053630, 29409, 143, 918, 324
1672165053643, 29422, 144, 924, 317
1672165053656, 29435, 137, 916, 333
1672165053669, 29448, 129, 922, 330
1672165053682, 29461, 124, 930, 324
1672165053695, 29474, 116, 940, 325
1672165053708, 29487, 115, 945, 332
1672165053721, 29500, 122, 934, 328
1672165053734, 29513, 130, 919, 326
1672165053747, 29526, 130, 919, 333
1672165053760, 29539, 131, 909, 324
1672165053773, 29552, 130, 897, 310
1672165053786, 29565, 127, 917, 323
1672165053799, 29578, 130, 912, 332
1672165053812, 29591, 125, 910, 342
1672165053825, 29604, 123, 913, 333
1672165053838, 29617, 121, 908, 310
1672165053851, 29630, 120, 923, 301
1672165053864, 29643, 123, 943, 314
1672165053877, 29656, 109, 954, 328
1672165053890, 29669, 100, 973, 338
1672165053903, 29682, 88, 1010, 323
1672165053916, 29695, 67, 1044, 309
1672165053929, 29708, 74, 1103, 341
1672165053942, 29721, 74, 1141, 380
1672165053955, 29734, 70, 1149, 398
1672165053968, 29747, 58, 1182, 380
1672165053981, 29760, 38, 1224, 357
1672165053994, 29773, 7, 1303, 372
1672165054007, 29786, -17, 1358, 350
1672165054020, 29799, -28, 1404, 320
1672165054033, 29812, -39, 1463, 327
1672165054046, 29825, -52, 1474, 312
1672165054059, 29838, -53, 1531, 345
1672165054072, 29851, -56, 1540, 337
1672165054085, 29864, -48, 1535, 297
1672165054098, 29877, -34, 1462, 188
1672165054111, 29890, -41, 1381, 164
1672165054124, 29903, -4, 1333, 30
1672165054137, 29916, 3, 1291, 33
1672165054150, 29929, 13, 1257, 12
1672165054163, 29942, 16, 1230, 66
1672165054176, 29955, 22, 1285, 168
1672165054189, 29968, 29, 1276, 240
1672165054202, 29981, 47, 1193, 209
1672165054215, 29994, 45, 1146, 183
1672165054228, 30007, 53, 1026, 56
1672165054241, 30020, 43, 855, -42
1672165054254, 30033, 32, 740, -88
1672165054267, 30046, 35, 651, -179
1672165054280, 30059, 6, 696, -239
1672165054293, 30072, -5, 837, -105
1672165054306, 30085, -52, 895, 71
1672165054319, 30098, -65, 932, 133
1672165054333, 30111, -19, 818, 210
1672165054345, 30124, 35, 673, 200
1672165054358, 30137, 80, 513, 118
1672165054371, 30150, 79, 382, 87
1672165054384, 30163, 89, 369, 66
1672165054397, 30176, 79, 459, 190
1672165054410, 30189, 46, 533, 264
1672165054423, 30202, 27, 559, 225
1672165054436, 30215, 25, 536, 105
1672165054449, 30228, 52, 461, 39
1672165054462, 30241, 66, 401, 23
1672165054475, 30254, 61, 404, 59
1672165054488, 30267, 58, 452, 56
1672165054501, 30280, 62, 522, 20
1672165054514, 30293, 58, 588, 44
1672165054527, 30306, 62, 598, 7
1672165054540, 30319, 66, 556, -20
1672165054553, 30332, 54, 527, -38
1672165054566, 30345, 55, 502, -89
1672165054579, 30358, 56, 542, -76
1672165054592, 30371, 55, 574, -98
1672165054605, 30384, 65, 573, -153
1672165054618, 30397, 64, 602, -135
1672165054631, 30410, 45, 649, -95
1672165054644, 30423, 15, 694, -72
1672165054657, 30436, -22, 756, -27
1672165054670, 30449, -14, 772, -56
1672165054683, 30462, 13, 774, -89
1672165054696, 30475, 22, 744, -51
1672165054709, 30488, 31, 657, -101
1672165054722, 30501, 7, 632, -138
1672165054735, 30514, -30, 651, -117
1672165054748, 30527, -39, 680, -113
1672165054761, 30540, -34, 744, -104
1672165054774, 30553, 2, 772, -93
1672165054787, 30566, 11, 718, -107
1672165054800, 30579, 19, 682, -165
1672165054813, 30592, 22, 642, -192
1672165054826, 30605, 16, 610, -121
1672165054839, 30618, 22, 645, -101
1672165054852, 30631, -25, 680, -47
1672165054865, 30644, 47, 840, -147
1672165054878, 30657, -11, 924, -137
1672165054891, 30670, -29, 940, -158
1672165054904, 30683, -68, 957, -148
1672165054917, 30696, -95, 1021, -62
1672165054930, 30709, -68, 1050, -131
1672165054943, 30722, -15, 1084, -179
1672165054956, 30735, 25, 1106, -112
1672165054969, 30748, 32, 1198, 86
1672165054982, 30761, 7, 1313, 221
1672165054995, 30774, -22, 1437, 342
1672165055008, 30787, -24, 1490, 372
1672165055021, 30800, -1, 1483, 336
1672165055034, 30813, 28, 1418, 262
1672165055047, 30826, 60, 1372, 256
1672165055060, 30839, 66, 1322, 164
1672165055073, 30852, 35, 1369, 364
1672165055086, 30865, 46, 1383, 414
1672165055099, 30878, 47, 1339, 416
1672165055112, 30891, 34, 1297, 358
1672165055125, 30904, 50, 1284, 300
1672165055138, 30917, 70, 1235, 287
1672165055151, 30930, 79, 1172, 282
1672165055164, 30943, 84, 1128, 303
1672165055177, 30956, 71, 1125, 320
1672165055190, 30969, 60, 1137, 348
1672165055203, 30982, 45, 1149, 346
1672165055216, 30995, 34, 1160, 305
1672165055229, 31008, 34, 1144, 278
1672165055242, 31021, 37, 1108, 252
1672165055255, 31034, 46, 1073, 260
1672165055268, 31047, 48, 1038, 264
1672165055281, 31060, 46, 1016, 263
1672165055294, 31073, 54, 993, 252
1672165055307, 31086, 66, 962, 237
1672165055320, 31099, 71, 942, 214
1672165055333, 31112, 82, 914, 193
1672165055346, 31125, 91, 888, 196
1672165055359, 31138, 91, 891, 213
1672165055372, 31151, 93, 873, 206
1672165055385, 31164, 89, 878, 193
1672165055398, 31177, 83, 899, 201
1672165055411, 31190, 75, 896, 196
1672165055424, 31203, 72, 893, 197
1672165055437, 31216, 63, 906, 211
1672165055450, 31229, 66, 920, 203
1672165055463, 31242, 63, 915, 195
1672165055476, 31255, 67, 920, 197
1672165055489, 31268, 64, 921, 193
1672165055502, 31281, 63, 918, 188
1672165055515, 31294, 52, 915, 179
1672165055528, 31307, 49, 934, 164
1672165055541, 31320, 40, 964, 191
1672165055554, 31333, 43, 952, 179
1672165055567, 31346, 46, 931, 172
1672165055580, 31359, 43, 939, 184
1672165055593, 31372, 46, 937, 189
1672165055606, 31385, 50, 938, 187
1672165055619, 31398, 45, 958, 202
1672165055632, 31411, 50, 952, 195
1672165055645, 31424, 49, 939, 199
1672165055658, 31437, 42, 943, 199
1672165055671, 31450, 47, 936, 186
1672165055684, 31463, 46, 933, 180
1672165055697, 31476, 39, 945, 186
1672165055710, 31489, 43, 938, 171
1672165055723, 31502, 45, 931, 190
1672165055736, 31515, 47, 935, 201
1672165055749, 31528, 46, 942, 190
1672165055761, 31541, 50, 934, 200
1672165055775, 31554, 55, 952, 209
1672165055788, 31567, 56, 952, 206
1672165055801, 31580, 62, 954, 207
1672165055814, 31593, 65, 958, 202
1672165055827, 31606, 67, 953, 203
1672165055840, 31619, 66, 952, 194
1672165055853, 31632, 74, 949, 183
1672165055866, 31645, 74, 962, 208
1672165055879, 31658, 74, 961, 205
1672165055892, 31671, 72, 969, 210
1672165055905, 31684, 77, 976, 215
1672165055918, 31697, 78, 957, 217
1672165055931, 31710, 79, 948, 209
1672165055944, 31723, 78, 949, 206
1672165055957, 31736, 79, 932, 203
1672165055970, 31749, 74, 948, 207
1672165055983, 31762, 74, 953, 217
1672165055996, 31775, 76, 948, 214
1672165056009, 31788, 78, 936, 214
1672165056022, 31801, 81, 930, 207
1672165056035, 31814, 80, 936, 220
1672165056048, 31827, 73, 934, 223
1672165056061, 31840, 75, 932, 213
1672165056074, 31853, 70, 928, 221
1672165056087, 31866, 63, 931, 211
1672165056100, 31879, 60, 940, 211
1672165056113, 31892, 59, 939, 216
1672165056126, 31905, 56, 945, 214
1672165056139, 31918, 59, 942, 222
1672165056152, 31931, 56, 947, 216
1672165056165, 31944, 57, 953, 221
1672165056178, 31957, 52, 945, 225
1672165056191, 31970, 53, 948, 214
1672165056204, 31983, 53, 945, 211
1672165056217, 31996, 45, 943, 215
1672165056230, 32009, 47, 953, 203
1672165056243, 32022, 45, 949, 202
1672165056256, 32035, 42, 957, 208
1672165056269, 32048, 43, 952, 209
1672165056282, 32061, 44, 947, 185
1672165056295, 32074, 34, 953, 197
1672165056308, 32087, 35, 955, 192
1672165056321, 32100, 33, 961, 188
1672165056334, 32113, 43, 977, 211
