Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1672165268837, 244624, 79, 997, -46
1672165268850, 244637, 81, 991, -47
1672165268863, 244650, 92, 992, -53
1672165268876, 244663, 101, 989, -53
1672165268889, 244676, 108, 985, -51
1672165268902, 244689, 124, 991, -48
1672165268916, 244702, 133, 977, -49
1672165268928, 244715, 140, 970, -56
1672165268941, 244728, 149, 962, -46
1672165268954, 244741, 158, 943, -54
1672165268967, 244754, 159, 934, -57
1672165268980, 244767, 174, 920, -63
1672165268993, 244780, 172, 927, -57
1672165269006, 244793, 166, 939, -41
1672165269019, 244806, 163, 944, -45
1672165269032, 244819, 152, 942, -54
1672165269045, 244832, 154, 950, -69
1672165269058, 244845, 149, 939, -76
1672165269071, 244858, 158, 932, -71
1672165269085, 244871, 150, 929, -58
1672165269097, 244884, 149, 937, -67
1672165269110, 244897, 147, 922, -78
1672165269123, 244910, 147, 914, -77
1672165269136, 244923, 147, 909, -63
1672165269149, 244936, 136, 909, -65
1672165269162, 244949, 145, 896, -80
1672165269175, 244962, 147, 890, -80
1672165269188, 244975, 158, 872, -83
1672165269201, 244988, 158, 849, -86
1672165269214, 245001, 155, 851, -72
1672165269227, 245014, 140, 855, -75
1672165269240, 245027, 123, 857, -55
1672165269253, 245040, 109, 863, -61
1672165269266, 245053, 110, 861, -68
1672165269279, 245066, 127, 821, -66
1672165269293, 245079, 128, 779, -77
1672165269305, 245092, 122, 746, -79
1672165269318, 245105, 99, 747, -58
1672165269331, 245118, 90, 749, -27
1672165269344, 245131, 87, 734, -3
1672165269357, 245144, 95, 737, 1
1672165269370, 245157, 102, 727, 26
1672165269383, 245170, 98, 670, 42
1672165269396, 245183, 67, 602, 64
1672165269409, 245196, 13, 595, 23
1672165269422, 245209, -10, 638, 15
1672165269435, 245222, -39, 660, 38
1672165269448, 245235, -62, 732, 107
1672165269461, 245248, -71, 787, 182
1672165269475, 245261, -110, 841, 283
1672165269488, 245274, -156, 915, 362
1672165269502, 245287, -192, 886, 326
1672165269514, 245300, -192, 833, 214
1672165269527, 245313, -181, 779, 168
1672165269540, 245326, -203, 790, 221
1672165269553, 245339, -257, 846, 279
1672165269566, 245352, -302, 939, 316
1672165269579, 245365, -344, 964, 422
1672165269592, 245378, -384, 1009, 465
1672165269605, 245391, -404, 1022, 421
1672165269618, 245404, -413, 1021, 345
1672165269631, 245417, -419, 1049, 325
1672165269644, 245430, -388, 1057, 306
1672165269657, 245443, -374, 1039, 335
1672165269670, 245456, -373, 1022, 367
1672165269683, 245469, -371, 967, 382
1672165269696, 245482, -389, 953, 429
1672165269709, 245495, -421, 1014, 437
1672165269722, 245508, -432, 1061, 417
1672165269735, 245521, -417, 1041, 373
1672165269748, 245534, -399, 990, 371
1672165269761, 245547, -382, 961, 365
1672165269774, 245560, -372, 1003, 373
1672165269786, 245573, -357, 1047, 410
1672165269800, 245586, -339, 993, 383
1672165269813, 245599, -344, 978, 425
1672165269826, 245612, -328, 925, 392
1672165269839, 245625, -342, 901, 423
1672165269852, 245638, -320, 948, 465
1672165269865, 245651, -304, 974, 386
1672165269878, 245664, -295, 927, 362
1672165269891, 245677, -283, 942, 388
1672165269904, 245690, -272, 985, 438
1672165269917, 245703, -268, 973, 470
1672165269930, 245716, -260, 965, 503
1672165269943, 245729, -250, 963, 516
1672165269956, 245742, -251, 965, 533
1672165269968, 245755, -239, 977, 515
1672165269983, 245768, -226, 978, 495
1672165269994, 245781, -199, 963, 475
1672165270007, 245794, -193, 950, 485
1672165270021, 245807, -203, 973, 522
1672165270034, 245820, -205, 995, 545
1672165270046, 245833, -190, 987, 554
1672165270060, 245846, -176, 967, 548
1672165270073, 245859, -162, 936, 551
1672165270086, 245872, -149, 906, 560
1672165270099, 245885, -149, 922, 574
1672165270111, 245898, -149, 939, 567
1672165270125, 245911, -156, 927, 511
1672165270138, 245924, -170, 980, 491
1672165270151, 245937, -164, 1036, 532
1672165270164, 245950, -147, 1030, 570
1672165270177, 245963, -135, 989, 583
1672165270190, 245976, -116, 948, 565
1672165270202, 245989, -90, 941, 582
1672165270216, 246002, -65, 943, 582
1672165270228, 246015, -44, 965, 603
1672165270241, 246028, -16, 961, 616
1672165270254, 246041, 5, 948, 620
1672165270268, 246054, 8, 955, 592
1672165270280, 246067, 0, 1004, 573
1672165270293, 246080, 22, 1024, 546
1672165270306, 246093, 22, 1027, 556
1672165270319, 246106, 31, 1023, 520
1672165270333, 246119, 54, 962, 463
1672165270345, 246132, 60, 931, 448
1672165270358, 246145, 72, 922, 418
1672165270371, 246158, 82, 954, 415
1672165270384, 246171, 90, 975, 426
1672165270397, 246184, 93, 986, 445
1672165270410, 246197, 96, 1015, 477
1672165270424, 246210, 123, 1013, 467
1672165270437, 246223, 126, 1002, 445
1672165270450, 246236, 135, 991, 405
1672165270462, 246249, 169, 975, 384
1672165270475, 246262, 202, 976, 407
1672165270488, 246275, 226, 914, 397
1672165270501, 246288, 246, 882, 367
1672165270514, 246301, 272, 888, 348
1672165270527, 246314, 270, 916, 345
1672165270541, 246327, 267, 956, 374
1672165270553, 246340, 260, 968, 366
1672165270567, 246353, 261, 955, 357
1672165270579, 246366, 276, 912, 333
1672165270593, 246379, 303, 872, 303
1672165270605, 246392, 318, 846, 277
1672165270618, 246405, 325, 814, 237
1672165270632, 246418, 320, 797, 203
1672165270644, 246431, 323, 830, 172
1672165270658, 246444, 293, 870, 190
1672165270670, 246457, 277, 916, 206
1672165270683, 246470, 261, 916, 206
1672165270696, 246483, 255, 879, 179
1672165270709, 246496, 256, 853, 160
1672165270722, 246509, 256, 834, 111
1672165270736, 246522, 251, 811, 101
1672165270749, 246535, 242, 799, 108
1672165270761, 246548, 232, 805, 131
1672165270774, 246561, 224, 795, 118
1672165270787, 246574, 210, 795, 99
1672165270800, 246587, 192, 794, 68
1672165270813, 246600, 185, 793, 56
1672165270826, 246613, 165, 796, 70
1672165270839, 246626, 160, 793, 61
1672165270853, 246639, 156, 782, 73
1672165270866, 246652, 142, 786, 93
