Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1672165136918, 112700, 19, 955, 213
1672165136931, 112713, 16, 960, 210
1672165136944, 112726, 12, 979, 225
1672165136957, 112739, 8, 974, 228
1672165136971, 112752, 11, 985, 232
1672165136984, 112765, 18, 973, 220
1672165136996, 112778, 16, 970, 221
1672165137009, 112791, 22, 965, 213
1672165137022, 112804, 21, 947, 215
1672165137035, 112817, 23, 960, 212
1672165137048, 112830, 13, 960, 223
1672165137061, 112843, 1, 959, 217
1672165137074, 112856, 9, 965, 192
1672165137087, 112869, 8, 959, 203
1672165137100, 112882, 3, 950, 226
1672165137113, 112895, -7, 961, 243
1672165137126, 112908, -23, 968, 262
1672165137139, 112921, -31, 1003, 301
1672165137152, 112934, -40, 994, 296
1672165137166, 112947, -54, 980, 282
1672165137178, 112960, -75, 970, 249
1672165137191, 112973, -103, 960, 233
1672165137204, 112986, -131, 987, 239
1672165137217, 112999, -180, 1050, 233
1672165137230, 113012, -240, 1157, 246
1672165137243, 113025, -296, 1225, 289
1672165137256, 113038, -294, 1265, 323
1672165137269, 113051, -262, 1185, 338
1672165137283, 113064, -220, 1028, 287
1672165137295, 113077, -214, 918, 267
1672165137308, 113090, -237, 871, 228
1672165137321, 113103, -272, 863, 199
1672165137334, 113116, -311, 914, 192
1672165137347, 113129, -332, 949, 217
1672165137360, 113142, -314, 954, 229
1672165137373, 113155, -288, 926, 266
1672165137387, 113168, -266, 889, 268
1672165137400, 113181, -252, 865, 241
1672165137412, 113194, -237, 831, 220
1672165137425, 113207, -219, 818, 190
1672165137438, 113220, -239, 830, 183
1672165137452, 113233, -234, 885, 177
1672165137465, 113246, -213, 910, 176
1672165137478, 113259, -179, 903, 177
1672165137490, 113272, -173, 895, 173
1672165137504, 113285, -156, 891, 203
1672165137517, 113298, -98, 886, 219
1672165137529, 113311, -34, 865, 273
1672165137542, 113324, 15, 826, 261
1672165137555, 113337, -28, 736, 206
1672165137569, 113350, -93, 750, 142
1672165137582, 113363, -114, 864, 70
1672165137594, 113376, -140, 914, -26
1672165137607, 113389, -142, 984, 0
1672165137620, 113402, -132, 1043, 79
1672165137635, 113415, -67, 1038, 207
1672165137646, 113428, -2, 990, 292
1672165137659, 113441, 74, 951, 356
1672165137673, 113454, 132, 887, 378
1672165137686, 113467, 187, 818, 312
1672165137699, 113480, 192, 788, 242
1672165137711, 113493, 192, 807, 158
1672165137724, 113506, 186, 835, 80
1672165137738, 113519, 215, 883, 95
1672165137751, 113532, 278, 924, 186
1672165137764, 113545, 318, 873, 274
1672165137777, 113558, 366, 827, 305
1672165137790, 113571, 394, 780, 330
1672165137803, 113584, 410, 792, 277
1672165137816, 113597, 346, 792, 220
1672165137828, 113610, 373, 861, 204
1672165137842, 113623, 387, 881, 204
1672165137855, 113636, 399, 926, 237
1672165137868, 113649, 421, 953, 260
1672165137880, 113662, 443, 926, 263
1672165137894, 113675, 472, 947, 333
1672165137906, 113688, 487, 955, 393
1672165137919, 113701, 464, 951, 490
1672165137932, 113714, 573, 956, 412
1672165137944, 113727, 558, 866, 336
1672165137958, 113740, 568, 892, 365
1672165137971, 113753, 587, 884, 346
1672165137984, 113766, 571, 886, 368
1672165137997, 113779, 553, 904, 339
1672165138010, 113792, 533, 942, 345
1672165138022, 113805, 511, 970, 354
1672165138036, 113818, 494, 995, 353
1672165138049, 113831, 471, 985, 337
1672165138062, 113844, 442, 991, 323
1672165138074, 113857, 435, 1025, 320
1672165138088, 113870, 435, 1063, 352
1672165138101, 113883, 421, 1082, 393
1672165138114, 113896, 380, 1063, 415
1672165138127, 113909, 432, 1068, 416
1672165138140, 113922, 406, 1027, 416
1672165138153, 113935, 391, 968, 374
1672165138166, 113948, 379, 936, 332
1672165138179, 113961, 327, 927, 348
1672165138192, 113974, 280, 935, 364
1672165138205, 113987, 299, 1001, 396
1672165138219, 114000, 304, 991, 352
1672165138231, 114013, 280, 921, 332
1672165138244, 114026, 264, 908, 370
1672165138257, 114039, 252, 864, 316
1672165138270, 114052, 240, 827, 284
1672165138283, 114065, 215, 828, 275
1672165138296, 114078, 181, 822, 293
1672165138309, 114091, 147, 836, 277
1672165138322, 114104, 124, 901, 266
1672165138335, 114117, 118, 922, 294
1672165138348, 114130, 104, 873, 306
1672165138361, 114143, 90, 777, 289
1672165138374, 114156, 101, 726, 206
1672165138387, 114169, 64, 692, 79
1672165138400, 114182, -49, 687, 66
1672165138413, 114195, -30, 810, 25
1672165138426, 114208, -7, 827, 92
1672165138439, 114221, -13, 782, 225
1672165138452, 114234, -23, 770, 204
1672165138465, 114247, -53, 730, 195
1672165138478, 114260, -99, 683, 218
1672165138491, 114273, -157, 746, 169
1672165138504, 114286, -230, 801, 130
1672165138517, 114299, -260, 844, 122
1672165138530, 114312, -283, 855, 154
1672165138543, 114325, -298, 867, 180
1672165138556, 114338, -326, 891, 204
1672165138569, 114351, -364, 960, 204
1672165138583, 114364, -416, 976, 220
1672165138595, 114377, -382, 1072, 206
1672165138608, 114390, -418, 1109, 195
1672165138621, 114403, -423, 1104, 191
1672165138634, 114416, -418, 1097, 205
1672165138647, 114429, -387, 1087, 228
1672165138660, 114442, -352, 1056, 242
1672165138673, 114455, -323, 1027, 220
1672165138686, 114468, -310, 1015, 194
1672165138699, 114481, -297, 996, 167
1672165138712, 114494, -285, 1030, 193
1672165138725, 114507, -258, 1074, 210
1672165138738, 114520, -237, 1097, 259
1672165138751, 114533, -199, 1087, 253
1672165138764, 114546, -136, 1047, 203
1672165138777, 114559, -113, 1020, 244
1672165138790, 114572, -78, 987, 189
1672165138803, 114585, -60, 995, 210
1672165138816, 114598, -39, 1013, 249
1672165138829, 114611, -27, 1016, 269
1672165138842, 114624, -9, 1040, 270
1672165138855, 114637, 18, 1031, 272
1672165138868, 114650, 48, 1002, 257
1672165138881, 114663, 82, 975, 249
1672165138894, 114676, 105, 944, 240
1672165138907, 114689, 130, 912, 240
1672165138920, 114702, 151, 896, 226
1672165138933, 114715, 157, 890, 227
1672165138946, 114728, 165, 876, 221
1672165138959, 114741, 168, 879, 210
1672165138972, 114754, 178, 884, 178
1672165138985, 114767, 181, 892, 155
1672165138998, 114780, 188, 875, 163
1672165139011, 114793, 176, 899, 201
1672165139024, 114806, 169, 905, 200
1672165139037, 114819, 163, 893, 190
1672165139050, 114832, 150, 903, 186
1672165139063, 114845, 148, 921, 184
1672165139076, 114858, 145, 923, 174
1672165139089, 114871, 155, 922, 181
1672165139102, 114884, 164, 877, 177
1672165139115, 114897, 157, 831, 152
1672165139128, 114910, 147, 845, 161
1672165139141, 114923, 113, 893, 171
1672165139154, 114936, 72, 969, 178
1672165139167, 114949, 55, 1025, 187
1672165139180, 114962, 40, 1052, 217
1672165139193, 114975, 34, 1062, 218
1672165139206, 114988, 48, 1035, 191
1672165139219, 115001, 59, 1006, 199
1672165139232, 115014, 67, 967, 179
1672165139245, 115027, 75, 936, 154
1672165139258, 115040, 69, 952, 153
1672165139271, 115053, 67, 950, 175
1672165139284, 115066, 66, 951, 177
1672165139297, 115079, 59, 972, 192
1672165139310, 115092, 55, 956, 169
1672165139323, 115105, 63, 948, 157
1672165139336, 115118, 80, 941, 158
1672165139349, 115131, 81, 944, 194
1672165139362, 115144, 89, 943, 198
1672165139375, 115157, 84, 927, 193
1672165139388, 115170, 81, 936, 192
1672165139401, 115183, 74, 951, 185
1672165139414, 115196, 81, 947, 182
1672165139427, 115209, 81, 932, 187
1672165139440, 115222, 79, 962, 203
1672165139453, 115235, 95, 960, 205
1672165139466, 115248, 93, 942, 215
1672165139479, 115261, 97, 947, 215
1672165139492, 115274, 98, 935, 212
1672165139505, 115287, 92, 927, 203
1672165139518, 115300, 92, 939, 207
1672165139531, 115313, 95, 949, 203
1672165139544, 115326, 90, 957, 208
1672165139557, 115339, 81, 968, 194
1672165139570, 115352, 70, 995, 208
1672165139583, 115365, 79, 992, 215
1672165139596, 115378, 75, 969, 209
1672165139609, 115391, 78, 950, 196
1672165139622, 115404, 76, 944, 206
1672165139635, 115417, 73, 944, 211
1672165139648, 115430, 65, 930, 196
1672165139661, 115443, 62, 940, 202
1672165139674, 115456, 61, 974, 229
1672165139687, 115469, 56, 978, 233
1672165139700, 115482, 48, 969, 224
1672165139713, 115495, 59, 967, 214
1672165139726, 115508, 69, 960, 230
1672165139739, 115521, 78, 938, 240
1672165139752, 115534, 81, 933, 229
1672165139765, 115547, 76, 950, 230
1672165139778, 115560, 68, 952, 231
1672165139791, 115573, 65, 965, 236
1672165139804, 115586, 64, 968, 248
1672165139817, 115599, 67, 957, 235
1672165139830, 115612, 73, 944, 229
1672165139843, 115625, 79, 931, 228
1672165139856, 115638, 83, 921, 232
1672165139869, 115651, 77, 924, 222
1672165139882, 115664, 77, 935, 219
1672165139895, 115677, 62, 941, 225
