Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1672165128442, 104224, 6, 935, -47
1672165128455, 104237, 3, 943, -52
1672165128468, 104250, 2, 955, -48
1672165128482, 104263, -6, 959, -45
1672165128494, 104276, -9, 969, -37
1672165128507, 104289, -10, 967, -37
1672165128520, 104302, -10, 986, -43
1672165128533, 104315, -14, 989, -41
1672165128546, 104328, -12, 981, -42
1672165128559, 104341, -8, 973, -49
1672165128572, 104354, 1, 970, -47
1672165128585, 104367, 10, 966, -45
1672165128598, 104380, 12, 968, -34
1672165128611, 104393, 11, 986, -27
1672165128624, 104406, 13, 984, -20
1672165128637, 104419, 4, 984, -13
1672165128651, 104432, 11, 978, -17
1672165128663, 104445, 19, 966, -38
1672165128676, 104458, 21, 958, -60
1672165128689, 104471, 28, 950, -76
1672165128702, 104484, 28, 956, -63
1672165128716, 104497, 22, 968, -54
1672165128728, 104510, 22, 969, -56
1672165128741, 104523, 12, 973, -51
1672165128754, 104536, 9, 969, -45
1672165128768, 104549, 29, 916, -46
1672165128780, 104562, 42, 859, -45
1672165128793, 104575, 55, 810, -55
1672165128806, 104588, 84, 764, -63
1672165128819, 104601, 103, 719, -43
1672165128832, 104614, 115, 718, -10
1672165128845, 104627, 131, 656, 6
1672165128858, 104640, 149, 600, 1
1672165128871, 104653, 155, 563, 10
1672165128884, 104666, 159, 490, 2
1672165128897, 104679, 169, 436, -5
1672165128910, 104692, 167, 376, -38
1672165128923, 104705, 173, 343, -98
1672165128936, 104718, 187, 373, -39
1672165128949, 104731, 185, 359, 46
1672165128962, 104744, 174, 384, 130
1672165128975, 104757, 149, 381, 141
1672165128988, 104770, 141, 405, 127
1672165129001, 104783, 125, 368, 104
1672165129014, 104796, 104, 370, 178
1672165129027, 104809, 68, 420, 191
1672165129040, 104822, 33, 499, 213
1672165129053, 104835, 21, 683, 233
1672165129067, 104848, 21, 851, 416
1672165129079, 104861, 2, 822, 207
1672165129092, 104874, -118, 923, 264
1672165129105, 104887, -224, 1062, 326
1672165129118, 104900, -285, 1286, 494
1672165129131, 104913, -265, 1582, 650
1672165129144, 104926, -301, 1604, 664
1672165129157, 104939, -249, 1635, 458
1672165129170, 104952, -213, 1466, 430
1672165129184, 104965, -107, 1313, 392
1672165129196, 104978, -117, 1262, 489
1672165129209, 104991, -53, 1304, 554
1672165129223, 105004, -85, 1265, 591
1672165129235, 105017, -81, 1215, 528
1672165129249, 105030, -96, 1187, 430
