Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1672165248870, 224656, 60, 985, 75
1672165248883, 224669, 60, 985, 93
1672165248896, 224682, 55, 992, 96
1672165248909, 224695, 56, 1007, 110
1672165248922, 224708, 52, 1006, 110
1672165248935, 224721, 49, 1012, 90
1672165248948, 224734, 53, 1032, 74
1672165248961, 224747, 60, 1053, 88
1672165248974, 224760, 56, 1074, 111
1672165248987, 224773, 62, 1103, 105
1672165249000, 224786, 56, 1126, 101
1672165249013, 224799, 61, 1158, 89
1672165249026, 224812, 67, 1181, 115
1672165249039, 224825, 92, 1182, 112
1672165249052, 224838, 88, 1155, 96
1672165249065, 224851, 93, 1175, 86
1672165249078, 224864, 106, 1198, 97
1672165249091, 224877, 124, 1200, 93
1672165249104, 224890, 160, 1195, 55
1672165249117, 224903, 187, 1145, 40
1672165249130, 224916, 228, 1115, 11
1672165249143, 224929, 250, 1100, -17
1672165249156, 224942, 289, 1104, -40
1672165249169, 224955, 324, 1082, -80
1672165249183, 224968, 298, 1028, -101
1672165249195, 224981, 257, 1091, -84
1672165249208, 224994, 277, 1126, -115
1672165249221, 225007, 299, 1109, -92
1672165249234, 225020, 328, 1051, -89
1672165249247, 225033, 371, 1047, -22
1672165249260, 225046, 348, 974, -10
1672165249273, 225059, 362, 943, -85
1672165249286, 225072, 359, 887, -123
1672165249299, 225085, 360, 846, -133
1672165249312, 225098, 349, 812, -138
1672165249325, 225111, 345, 801, -172
1672165249338, 225124, 330, 797, -154
1672165249351, 225137, 314, 786, -150
1672165249364, 225150, 307, 780, -158
1672165249377, 225163, 328, 772, -167
1672165249390, 225176, 334, 753, -125
1672165249403, 225189, 327, 711, -134
1672165249416, 225202, 308, 667, -122
1672165249429, 225215, 291, 644, -118
1672165249442, 225228, 281, 643, -161
1672165249455, 225241, 265, 670, -142
1672165249468, 225254, 264, 693, -106
1672165249481, 225267, 261, 664, -49
1672165249494, 225280, 245, 588, -63
1672165249507, 225293, 219, 570, -106
1672165249520, 225306, 177, 602, -123
1672165249533, 225319, 140, 674, -71
1672165249546, 225332, 95, 747, -31
1672165249559, 225345, 72, 759, -33
1672165249572, 225358, 70, 706, -51
1672165249585, 225371, 71, 672, -70
1672165249598, 225384, 67, 599, -91
