Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1672165175918, 151700, -17, 973, 157
1672165175930, 151713, -34, 975, 158
1672165175943, 151726, -44, 996, 151
1672165175956, 151739, -76, 1008, 135
1672165175969, 151752, -116, 1059, 134
1672165175983, 151765, -139, 1091, 129
1672165175995, 151778, -158, 1120, 160
1672165176008, 151791, -162, 1132, 189
1672165176021, 151804, -154, 1123, 192
1672165176035, 151817, -158, 1098, 174
1672165176047, 151830, -163, 1102, 140
1672165176060, 151843, -179, 1046, 125
1672165176073, 151856, -217, 1018, 115
1672165176086, 151869, -251, 1061, 129
1672165176100, 151882, -266, 1148, 117
1672165176112, 151895, -311, 1153, 202
1672165176125, 151908, -283, 1119, 189
1672165176138, 151921, -271, 1104, 161
1672165176151, 151934, -249, 1075, 108
1672165176164, 151947, -226, 996, 115
1672165176177, 151960, -230, 988, 117
1672165176190, 151973, -236, 994, 143
1672165176203, 151986, -246, 985, 155
1672165176217, 151999, -273, 896, 243
1672165176229, 152012, -266, 764, 181
1672165176242, 152025, -227, 795, 36
1672165176255, 152038, -209, 848, 28
1672165176269, 152051, -210, 893, 101
1672165176281, 152064, -211, 954, 148
1672165176294, 152077, -188, 1012, 178
1672165176307, 152090, -193, 1040, 222
1672165176321, 152103, -190, 1002, 205
1672165176334, 152116, -162, 922, 134
1672165176346, 152129, -121, 877, 117
1672165176359, 152142, -90, 848, 124
1672165176372, 152155, -70, 850, 113
1672165176385, 152168, -49, 907, 121
1672165176398, 152181, -74, 971, 179
1672165176411, 152194, -76, 1033, 226
1672165176425, 152207, -56, 1006, 228
1672165176437, 152220, -12, 970, 201
1672165176450, 152233, 50, 921, 213
1672165176463, 152246, 80, 838, 215
1672165176476, 152259, 89, 804, 227
1672165176489, 152272, 119, 851, 288
1672165176502, 152285, 155, 854, 314
1672165176516, 152298, 158, 863, 349
1672165176528, 152311, 172, 897, 361
1672165176541, 152324, 184, 921, 393
1672165176554, 152337, 197, 947, 429
1672165176567, 152350, 253, 915, 418
1672165176580, 152363, 285, 836, 371
1672165176594, 152376, 282, 782, 313
1672165176607, 152389, 297, 762, 258
1672165176619, 152402, 289, 729, 276
1672165176632, 152415, 308, 769, 238
1672165176645, 152428, 262, 809, 207
1672165176659, 152441, 261, 888, 276
1672165176671, 152454, 312, 913, 332
1672165176685, 152467, 328, 883, 369
1672165176697, 152480, 344, 883, 370
1672165176710, 152493, 349, 840, 322
1672165176723, 152506, 343, 817, 278
1672165176736, 152519, 352, 819, 237
1672165176750, 152532, 361, 832, 255
1672165176762, 152545, 361, 857, 335
1672165176775, 152558, 372, 876, 346
1672165176788, 152571, 374, 886, 329
1672165176802, 152584, 360, 896, 303
1672165176814, 152597, 378, 912, 287
1672165176828, 152610, 371, 898, 333
1672165176840, 152623, 382, 909, 315
1672165176853, 152636, 384, 918, 332
1672165176867, 152649, 376, 924, 361
1672165176879, 152662, 374, 963, 384
1672165176892, 152675, 376, 988, 389
1672165176905, 152688, 364, 984, 369
1672165176918, 152701, 360, 959, 293
1672165176931, 152714, 344, 937, 232
1672165176945, 152727, 340, 945, 223
1672165176957, 152740, 332, 957, 237
1672165176970, 152753, 317, 964, 230
